run_id,candidate_id,dataset_split,detector_name,accuracy,precision,recall,tnr,f1,g_mean,tp,fp,fn,tn,n_rows,n_injected,n_predicted,attempt_index,attempt_seed,threshold,stage
standard_zscore__threshold_2p000__attempt_01,standard_zscore__threshold_2p000,new_prices,standard_zscore,0.7786275040606389,0.3066475026949335,0.9627707581227437,0.7581712452376178,0.4651441652586254,0.8543682488039253,4267,9648,165,30248,44328,4432,13915,1,42,2.0,coarse
standard_zscore__threshold_2p000__attempt_01,standard_zscore__threshold_2p000,new_products,standard_zscore,0.7741298417894162,0.27416702556673583,0.7640480087288598,0.7752500454628114,0.4035325303982021,0.7696286464931117,14005,37077,4325,127893,183300,18330,51082,1,42,2.0,coarse
standard_zscore__threshold_2p500__attempt_01,standard_zscore__threshold_2p500,new_prices,standard_zscore,0.8397626782169284,0.3786240116331909,0.9399819494584838,0.828629436534991,0.5398121153223193,0.8825512524113519,4166,6837,266,33059,44328,4432,11003,1,42,2.5,coarse
standard_zscore__threshold_2p500__attempt_01,standard_zscore__threshold_2p500,new_products,standard_zscore,0.8088816148390616,0.3080406399411548,0.7310965630114566,0.8175243983754622,0.4334508522819161,0.7731036656427839,13401,30103,4929,134867,183300,18330,43504,1,42,2.5,coarse
standard_zscore__threshold_3p000__attempt_01,standard_zscore__threshold_3p000,new_prices,standard_zscore,0.8781131564699513,0.44635951828527237,0.9115523465703971,0.8743984359334269,0.5992731587925536,0.8927821381012281,4040,5011,392,34885,44328,4432,9051,1,42,3.0,coarse
standard_zscore__threshold_3p000__attempt_01,standard_zscore__threshold_3p000,new_products,standard_zscore,0.8377359519912712,0.34633095462501684,0.7016366612111293,0.8528580954112869,0.46375191562246465,0.773560926205078,12861,24274,5469,140696,183300,18330,37135,1,42,3.0,coarse
standard_zscore__threshold_3p500__attempt_01,standard_zscore__threshold_3p500,new_prices,standard_zscore,0.9011685616314745,0.5033129790827595,0.8740974729241877,0.9041758572287949,0.6387995712754555,0.8890094667002995,3874,3823,558,36073,44328,4432,7697,1,42,3.5,coarse
standard_zscore__threshold_3p500__attempt_01,standard_zscore__threshold_3p500,new_products,standard_zscore,0.8529296235679215,0.3703102453102453,0.6720130932896891,0.8730314602655028,0.47749738341667636,0.7659559857800151,12318,20946,6012,144024,183300,18330,33264,1,42,3.5,coarse
standard_zscore__threshold_4p000__attempt_01,standard_zscore__threshold_4p000,new_prices,standard_zscore,0.9151326475365458,0.5495415557527359,0.8384476534296029,0.9236514938840986,0.6639271038056103,0.8800189927688321,3716,3046,716,36850,44328,4432,6762,1,42,4.0,coarse
standard_zscore__threshold_4p000__attempt_01,standard_zscore__threshold_4p000,new_products,standard_zscore,0.862253136933988,0.3869776863014146,0.6462084015275504,0.8862581075347032,0.4840720080099716,0.756774362020036,11845,18764,6485,146206,183300,18330,30609,1,42,4.0,coarse
standard_zscore__threshold_4p500__attempt_01,standard_zscore__threshold_4p500,new_prices,standard_zscore,0.9246525897852373,0.5905172413793104,0.8037003610108303,0.9380890314818529,0.6808103975535168,0.8682986198666132,3562,2470,870,37426,44328,4432,6032,1,42,4.5,coarse
standard_zscore__threshold_4p500__attempt_01,standard_zscore__threshold_4p500,new_products,standard_zscore,0.8698308783415166,0.40268196536674644,0.6241680305510092,0.8971267503182396,0.48953831671729914,0.7483033054188406,11441,16971,6889,147999,183300,18330,28412,1,42,4.5,coarse
standard_zscore__threshold_5p000__attempt_01,standard_zscore__threshold_5p000,new_prices,standard_zscore,0.9313075257173795,0.6280701754385964,0.7673736462093863,0.9495187487467416,0.6907687620595105,0.853601584095274,3401,2014,1031,37882,44328,4432,5415,1,42,5.0,coarse
standard_zscore__threshold_5p000__attempt_01,standard_zscore__threshold_5p000,new_products,standard_zscore,0.8768521549372613,0.419171714862651,0.6002182214948173,0.9075892586530885,0.4936177849563676,0.7380729033615558,11002,15245,7328,149725,183300,18330,26247,1,42,5.0,coarse
standard_zscore__threshold_2p750__attempt_01,standard_zscore__threshold_2p750,new_prices,standard_zscore,0.8599305179570474,0.41094517389996993,0.9250902527075813,0.8526919991979146,0.5690887639669652,0.8881537350142324,4100,5877,332,34019,44328,4432,9977,1,42,2.75,refine
standard_zscore__threshold_2p750__attempt_01,standard_zscore__threshold_2p750,new_products,standard_zscore,0.8248499727223132,0.3280832688515588,0.717075831969449,0.8368248772504092,0.45019094754508243,0.7746398486180976,13144,26919,5186,138051,183300,18330,40063,1,42,2.75,refine
standard_zscore__threshold_3p250__attempt_01,standard_zscore__threshold_3p250,new_prices,standard_zscore,0.8910395235517055,0.47604718343765046,0.8923736462093863,0.8908913174253058,0.6208791208791209,0.8916321737729657,3955,4353,477,35543,44328,4432,8308,1,42,3.25,refine
standard_zscore__threshold_3p250__attempt_01,standard_zscore__threshold_3p250,new_products,standard_zscore,0.8465793780687397,0.36009829694822265,0.687506819421713,0.8642541068072983,0.4726399879983498,0.7708311048104112,12602,22394,5728,142576,183300,18330,34996,1,42,3.25,refine
