run_id,candidate_id,dataset_split,detector_name,accuracy,precision,recall,tnr,f1,g_mean,tp,fp,fn,tn,n_rows,n_injected,n_predicted,attempt_index,attempt_seed,price_change_threshold,stage
threshold__price_change_threshold_0p100__attempt_01,threshold__price_change_threshold_0p100,new_prices,threshold,0.525475699220541,0.1734379424649776,0.9946503630110813,0.473349607302059,0.29537169685536374,0.6861613212169174,10412,49621,56,44599,104688,10468,60033,1,42,0.1,coarse
threshold__price_change_threshold_0p100__attempt_01,threshold__price_change_threshold_0p100,new_products,threshold,0.5539096486335751,0.17660669988117822,0.9450083658672616,0.5104542356076098,0.29759730223408737,0.6945383524626768,25416,118497,1479,123558,268950,26895,143913,1,42,0.1,coarse
threshold__price_change_threshold_0p150__attempt_01,threshold__price_change_threshold_0p150,new_prices,threshold,0.5900389729481889,0.19513340849304772,0.9920710737485671,0.5453725323710464,0.326121090315287,0.7355598641730795,10385,42835,83,51385,104688,10468,53220,1,42,0.15,coarse
threshold__price_change_threshold_0p150__attempt_01,threshold__price_change_threshold_0p150,new_products,threshold,0.6240156162855549,0.20285828662930344,0.9420710169176427,0.588676127326434,0.33383181264205014,0.7446977359342202,25337,99563,1558,142492,268950,26895,124900,1,42,0.15,coarse
threshold__price_change_threshold_0p200__attempt_01,threshold__price_change_threshold_0p200,new_prices,threshold,0.6378381476386978,0.21512496886157934,0.9899694306457776,0.5987157715983867,0.3534447476125512,0.7698768158139991,10363,37809,105,56411,104688,10468,48172,1,42,0.2,coarse
threshold__price_change_threshold_0p200__attempt_01,threshold__price_change_threshold_0p200,new_products,threshold,0.6717605502881576,0.22564382190201213,0.9385759434839189,0.6421143954886286,0.3638211089171699,0.7763202461422385,25243,86628,1652,155427,268950,26895,111871,1,42,0.2,coarse
threshold__price_change_threshold_0p250__attempt_01,threshold__price_change_threshold_0p250,new_prices,threshold,0.6835167354424576,0.23847219016847448,0.9871035536874283,0.6497877308427086,0.38414067437451205,0.800879378094684,10333,32997,135,61223,104688,10468,43330,1,42,0.25,coarse
threshold__price_change_threshold_0p250__attempt_01,threshold__price_change_threshold_0p250,new_products,threshold,0.7132552519055586,0.25016663847906323,0.9349693251533743,0.6886203548780236,0.3947194926694503,0.802395730601293,25146,75371,1749,166684,268950,26895,100517,1,42,0.25,coarse
threshold__price_change_threshold_0p300__attempt_01,threshold__price_change_threshold_0p300,new_prices,threshold,0.7242950481430537,0.26400328432504555,0.9829002674818494,0.6955635746126088,0.4162132642948161,0.8268431674370688,10289,28684,179,65536,104688,10468,38973,1,42,0.3,coarse
threshold__price_change_threshold_0p300__attempt_01,threshold__price_change_threshold_0p300,new_products,threshold,0.7446811675032534,0.2726045443163384,0.930990890500093,0.7239800871702712,0.42172367911340175,0.8209865200227016,25039,66812,1856,175243,268950,26895,91851,1,42,0.3,coarse
threshold__price_change_threshold_0p400__attempt_01,threshold__price_change_threshold_0p400,new_prices,threshold,0.794236206633043,0.32336895836656565,0.9682842949942683,0.7748991721502866,0.4848252935689858,0.8662116938700276,10136,21209,332,73011,104688,10468,31345,1,42,0.4,coarse
threshold__price_change_threshold_0p400__attempt_01,threshold__price_change_threshold_0p400,new_products,threshold,0.7940695296523518,0.31722182303428453,0.9192414947016174,0.7801615335357667,0.4716734553710258,0.8468511405176969,24723,53213,2172,188842,268950,26895,77936,1,42,0.4,coarse
threshold__price_change_threshold_0p500__attempt_01,threshold__price_change_threshold_0p500,new_prices,threshold,0.8467446125630445,0.39012374871916133,0.9456438670233092,0.835756739545744,0.5523687294235813,0.8890040692116262,9899,15475,569,78745,104688,10468,25374,1,42,0.5,coarse
threshold__price_change_threshold_0p500__attempt_01,threshold__price_change_threshold_0p500,new_products,threshold,0.8164788994236847,0.34163811457496157,0.9009109499907046,0.8070975604717936,0.49540984276922445,0.8527150930643973,24230,46693,2665,195362,268950,26895,70923,1,42,0.5,coarse
threshold__price_change_threshold_0p450__attempt_01,threshold__price_change_threshold_0p450,new_prices,threshold,0.8238766620816139,0.35788159771754635,0.9586358425678257,0.8089046911483762,0.5211904019943907,0.8805935669513436,10035,18005,433,76215,104688,10468,28040,1,42,0.45,refine
threshold__price_change_threshold_0p450__attempt_01,threshold__price_change_threshold_0p450,new_products,threshold,0.8110169176426845,0.3361001534078457,0.9123628927309909,0.7997562537439838,0.4912364994044223,0.8542060226582118,24538,48470,2357,193585,268950,26895,73008,1,42,0.45,refine
threshold__price_change_threshold_0p475__attempt_01,threshold__price_change_threshold_0p475,new_prices,threshold,0.8331709460492129,0.37004568923888415,0.9516622086358426,0.8200063680747187,0.5328840033164834,0.8833850074217031,9962,16959,506,77261,104688,10468,26921,1,42,0.475,refine
threshold__price_change_threshold_0p475__attempt_01,threshold__price_change_threshold_0p475,new_products,threshold,0.813370514965607,0.3383248907084866,0.9064138315672058,0.8030323686765405,0.49273370389085397,0.8531586289574713,24378,47677,2517,194378,268950,26895,72055,1,42,0.475,refine
