run_id,candidate_id,dataset_split,detector_name,accuracy,precision,recall,tnr,f1,g_mean,tp,fp,fn,tn,n_rows,n_injected,n_predicted,attempt_index,attempt_seed,threshold,w,stage
hybrid_weighted__threshold_1p000__w_0p250__attempt_01,hybrid_weighted__threshold_1p000__w_0p250,new_prices,hybrid_weighted,0.538147264047007,0.1630908624668775,0.8760330578512396,0.5006120575334081,0.27498738920515964,0.6622331247817435,1908,9791,270,9815,21784,2178,11699,1,42,1.0,0.25,coarse
hybrid_weighted__threshold_1p000__w_0p250__attempt_01,hybrid_weighted__threshold_1p000__w_0p250,new_products,hybrid_weighted,0.5470588235294118,0.1538677130044843,0.7844724934508216,0.5206795268714773,0.2572734018041941,0.6391077896049006,6588,36228,1810,39354,83980,8398,42816,1,42,1.0,0.25,coarse
hybrid_weighted__threshold_1p000__w_0p750__attempt_01,hybrid_weighted__threshold_1p000__w_0p750,new_prices,hybrid_weighted,0.5643591626882115,0.17145938173975558,0.8760330578512396,0.5297357951647454,0.2867879152262138,0.6812239488534074,1908,9220,270,10386,21784,2178,11128,1,42,1.0,0.75,coarse
hybrid_weighted__threshold_1p000__w_0p750__attempt_01,hybrid_weighted__threshold_1p000__w_0p750,new_products,hybrid_weighted,0.5489521314598714,0.15444124059357198,0.7844724934508216,0.5227832023497658,0.2580746254039761,0.6403975657991887,6588,36069,1810,39513,83980,8398,42657,1,42,1.0,0.75,coarse
hybrid_weighted__threshold_2p000__w_0p250__attempt_01,hybrid_weighted__threshold_2p000__w_0p250,new_prices,hybrid_weighted,0.7079048843187661,0.2369578881206788,0.8654729109274564,0.6904008976843823,0.3720517122273759,0.7729962966443186,1885,6070,293,13536,21784,2178,7955,1,42,2.0,0.25,coarse
hybrid_weighted__threshold_2p000__w_0p250__attempt_01,hybrid_weighted__threshold_2p000__w_0p250,new_products,hybrid_weighted,0.6750297689926172,0.20493518663126659,0.7812574422481543,0.6632266941864465,0.3246974983297453,0.7198269172035747,6561,25454,1837,50128,83980,8398,32015,1,42,2.0,0.25,coarse
hybrid_weighted__threshold_2p000__w_0p750__attempt_01,hybrid_weighted__threshold_2p000__w_0p750,new_prices,hybrid_weighted,0.7291590157914065,0.25120320855614975,0.8627180899908172,0.7143221462817505,0.3891074756678401,0.7850214249804478,1879,5601,299,14005,21784,2178,7480,1,42,2.0,0.75,coarse
hybrid_weighted__threshold_2p000__w_0p750__attempt_01,hybrid_weighted__threshold_2p000__w_0p750,new_products,hybrid_weighted,0.6826387235055966,0.20843981599795552,0.7769707073112646,0.6721573919716335,0.3286988061054859,0.7226663159887107,6525,24779,1873,50803,83980,8398,31304,1,42,2.0,0.75,coarse
hybrid_weighted__threshold_3p000__w_0p250__attempt_01,hybrid_weighted__threshold_3p000__w_0p250,new_prices,hybrid_weighted,0.7877800220345208,0.30053842388644153,0.8457300275482094,0.7813424461899419,0.44348140122788016,0.812898990367687,1842,4287,336,15319,21784,2178,6129,1,42,3.0,0.25,coarse
hybrid_weighted__threshold_3p000__w_0p250__attempt_01,hybrid_weighted__threshold_3p000__w_0p250,new_products,hybrid_weighted,0.7565849011669445,0.25702065848934796,0.7585139318885449,0.7563705644201,0.3839431016816346,0.7574414900063555,6370,18414,2028,57168,83980,8398,24784,1,42,3.0,0.25,coarse
hybrid_weighted__threshold_3p000__w_0p750__attempt_01,hybrid_weighted__threshold_3p000__w_0p750,new_prices,hybrid_weighted,0.800174439955931,0.3127904975038733,0.8342516069788797,0.7963888605528919,0.45498935770627263,0.8151004151000838,1817,3992,361,15614,21784,2178,5809,1,42,3.0,0.75,coarse
hybrid_weighted__threshold_3p000__w_0p750__attempt_01,hybrid_weighted__threshold_3p000__w_0p750,new_products,hybrid_weighted,0.7632055251250298,0.26163997012200185,0.7507739938080495,0.764586806382472,0.3880477597242738,0.7576489228136674,6305,17793,2093,57789,83980,8398,24098,1,42,3.0,0.75,coarse
hybrid_weighted__threshold_4p000__w_0p250__attempt_01,hybrid_weighted__threshold_4p000__w_0p250,new_prices,hybrid_weighted,0.826707675358061,0.3447404238771145,0.8140495867768595,0.8281138427012139,0.4843600601010791,0.8210516009698297,1773,3370,405,16236,21784,2178,5143,1,42,4.0,0.25,coarse
hybrid_weighted__threshold_4p000__w_0p250__attempt_01,hybrid_weighted__threshold_4p000__w_0p250,new_products,hybrid_weighted,0.7981781376518219,0.2939418767169502,0.7262443438914027,0.8061707814029796,0.41849933097745906,0.7651646686853925,6099,14650,2299,60932,83980,8398,20749,1,42,4.0,0.25,coarse
hybrid_weighted__threshold_4p000__w_0p750__attempt_01,hybrid_weighted__threshold_4p000__w_0p750,new_prices,hybrid_weighted,0.8365773044436283,0.3566390041493776,0.7892561983471075,0.8418341324084464,0.4912832237782224,0.8151213449441291,1719,3101,459,16505,21784,2178,4820,1,42,4.0,0.75,coarse
hybrid_weighted__threshold_4p000__w_0p750__attempt_01,hybrid_weighted__threshold_4p000__w_0p750,new_products,hybrid_weighted,0.8035841867111218,0.2981502717255821,0.7120743034055728,0.8137519515228494,0.42031277455631705,0.7612173500555268,5980,14077,2418,61505,83980,8398,20057,1,42,4.0,0.75,coarse
hybrid_weighted__threshold_5p000__w_0p250__attempt_01,hybrid_weighted__threshold_5p000__w_0p250,new_prices,hybrid_weighted,0.8496143958868895,0.3774006252791425,0.7759412304866851,0.8577986330715087,0.5078125,0.8158439353548588,1690,2788,488,16818,21784,2178,4478,1,42,5.0,0.25,coarse
hybrid_weighted__threshold_5p000__w_0p250__attempt_01,hybrid_weighted__threshold_5p000__w_0p250,new_products,hybrid_weighted,0.825494165277447,0.3256034338591895,0.6955227435103596,0.8399354343626789,0.44355849185556445,0.7643259760596234,5841,12098,2557,63484,83980,8398,17939,1,42,5.0,0.25,coarse
hybrid_weighted__threshold_5p000__w_0p750__attempt_01,hybrid_weighted__threshold_5p000__w_0p750,new_prices,hybrid_weighted,0.8565001836210062,0.3866028708133971,0.7419651056014692,0.8692237070284606,0.5083359547027366,0.8030776174048635,1616,2564,562,17042,21784,2178,4180,1,42,5.0,0.75,coarse
hybrid_weighted__threshold_5p000__w_0p750__attempt_01,hybrid_weighted__threshold_5p000__w_0p750,new_products,hybrid_weighted,0.8301857585139318,0.3308912604557254,0.6830197666110979,0.8465375353920246,0.44580888353476084,0.7603958639097103,5736,11599,2662,63983,83980,8398,17335,1,42,5.0,0.75,coarse
hybrid_weighted__threshold_6p000__w_0p250__attempt_01,hybrid_weighted__threshold_6p000__w_0p250,new_prices,hybrid_weighted,0.8652221814175541,0.4044377206253152,0.736455463728191,0.8795266755074977,0.5221354166666667,0.8048181320473518,1604,2362,574,17244,21784,2178,3966,1,42,6.0,0.25,coarse
hybrid_weighted__threshold_6p000__w_0p250__attempt_01,hybrid_weighted__threshold_6p000__w_0p250,new_products,hybrid_weighted,0.8438556799237914,0.3516642547033285,0.6655155989521314,0.863671244476198,0.46017043349388664,0.7581468759846668,5589,10304,2809,65278,83980,8398,15893,1,42,6.0,0.25,coarse
hybrid_weighted__threshold_6p000__w_0p750__attempt_01,hybrid_weighted__threshold_6p000__w_0p750,new_prices,hybrid_weighted,0.8699963275798751,0.4124732334047109,0.7075298438934803,0.888044476180761,0.521136286777139,0.7926651055790467,1541,2195,637,17411,21784,2178,3736,1,42,6.0,0.75,coarse
hybrid_weighted__threshold_6p000__w_0p750__attempt_01,hybrid_weighted__threshold_6p000__w_0p750,new_products,hybrid_weighted,0.8461181233627054,0.35324641629370174,0.6484877351750417,0.868077055383557,0.45735880747428087,0.7502914924235127,5446,9971,2952,65611,83980,8398,15417,1,42,6.0,0.75,coarse
