run_id,candidate_id,dataset_split,detector_name,accuracy,precision,recall,tnr,f1,g_mean,tp,fp,fn,tn,n_rows,n_injected,n_predicted,attempt_index,attempt_seed,threshold,w,stage
hybrid_weighted__threshold_1p000__w_0p300__attempt_01,hybrid_weighted__threshold_1p000__w_0p300,new_prices,hybrid_weighted,0.837353125,0.1816218276530191,0.1786875,0.9105381944444444,0.18014271537261947,0.40336310393960384,5718,25765,26282,262235,320000,32000,31483,1,42,1.0,0.3,coarse
hybrid_weighted__threshold_1p000__w_0p300__attempt_01,hybrid_weighted__threshold_1p000__w_0p300,new_products,hybrid_weighted,0.8168653391391257,0.22244859774225068,0.3331568951022823,0.8706100710414746,0.2667730434565808,0.5385626686959978,21400,74802,42834,503311,642347,64234,96202,1,42,1.0,0.3,coarse
hybrid_weighted__threshold_1p000__w_0p400__attempt_01,hybrid_weighted__threshold_1p000__w_0p400,new_prices,hybrid_weighted,0.8379375,0.18270705521472394,0.1786875,0.9111875,0.18067492416582406,0.40350689759439057,5718,25578,26282,262422,320000,32000,31296,1,42,1.0,0.4,coarse
hybrid_weighted__threshold_1p000__w_0p400__attempt_01,hybrid_weighted__threshold_1p000__w_0p400,new_products,hybrid_weighted,0.8168793502577267,0.22247518062269347,0.3331724631814927,0.870623909166547,0.26679715014118394,0.5385795320300601,21401,74794,42833,503319,642347,64234,96195,1,42,1.0,0.4,coarse
hybrid_weighted__threshold_1p000__w_0p500__attempt_01,hybrid_weighted__threshold_1p000__w_0p500,new_prices,hybrid_weighted,0.83865,0.18404789494013132,0.1786875,0.9119791666666667,0.18132809031521532,0.4036821489039985,5718,25350,26282,262650,320000,32000,31068,1,42,1.0,0.5,coarse
hybrid_weighted__threshold_1p000__w_0p500__attempt_01,hybrid_weighted__threshold_1p000__w_0p500,new_products,hybrid_weighted,0.8171408911382788,0.22285863056495706,0.3331568951022823,0.8709162395587022,0.26706768418622356,0.5386573588706765,21400,74625,42834,503488,642347,64234,96025,1,42,1.0,0.5,coarse
hybrid_weighted__threshold_1p000__w_0p600__attempt_01,hybrid_weighted__threshold_1p000__w_0p600,new_prices,hybrid_weighted,0.839328125,0.1853424524326602,0.1786875,0.9127326388888889,0.18195414551876657,0.40384887447095646,5718,25133,26282,262867,320000,32000,30851,1,42,1.0,0.6,coarse
hybrid_weighted__threshold_1p000__w_0p600__attempt_01,hybrid_weighted__threshold_1p000__w_0p600,new_products,hybrid_weighted,0.8172187306860622,0.22295741333138827,0.3331101908646511,0.8710079171373071,0.26712358694905836,0.5386479495201207,21397,74572,42837,503541,642347,64234,95969,1,42,1.0,0.6,coarse
hybrid_weighted__threshold_1p000__w_0p700__attempt_01,hybrid_weighted__threshold_1p000__w_0p700,new_prices,hybrid_weighted,0.8399625,0.18654963127324936,0.17865625,0.9134409722222222,0.18251763879577307,0.4039702200578359,5717,24929,26283,263071,320000,32000,30646,1,42,1.0,0.7,coarse
hybrid_weighted__threshold_1p000__w_0p700__attempt_01,hybrid_weighted__threshold_1p000__w_0p700,new_products,hybrid_weighted,0.8173277060529589,0.22309705811807157,0.3330479185478096,0.8711359197942271,0.26720374707259953,0.5386371736704578,21393,74498,42841,503615,642347,64234,95891,1,42,1.0,0.7,coarse
hybrid_weighted__threshold_1p000__w_0p800__attempt_01,hybrid_weighted__threshold_1p000__w_0p800,new_prices,hybrid_weighted,0.84086875,0.18833179602055608,0.17865625,0.9144479166666667,0.183366476361537,0.40419281984218763,5717,24639,26283,263361,320000,32000,30356,1,42,1.0,0.8,coarse
hybrid_weighted__threshold_1p000__w_0p800__attempt_01,hybrid_weighted__threshold_1p000__w_0p800,new_products,hybrid_weighted,0.8174553629113236,0.22325333778719583,0.3329545100725472,0.8712881391700239,0.2672857133930301,0.5386086849553919,21387,74410,42847,503703,642347,64234,95797,1,42,1.0,0.8,coarse
hybrid_weighted__threshold_1p500__w_0p300__attempt_01,hybrid_weighted__threshold_1p500__w_0p300,new_prices,hybrid_weighted,0.854628125,0.21987266062126182,0.1780625,0.9298020833333334,0.19677113010446345,0.40689419197568016,5698,20217,26302,267783,320000,32000,25915,1,42,1.5,0.3,coarse
hybrid_weighted__threshold_1p500__w_0p300__attempt_01,hybrid_weighted__threshold_1p500__w_0p300,new_products,hybrid_weighted,0.8483654473360972,0.27812859551012764,0.32364479870473584,0.9066670356833353,0.29916534753201895,0.541699243359221,20789,53957,43445,524156,642347,64234,74746,1,42,1.5,0.3,coarse
hybrid_weighted__threshold_1p500__w_0p400__attempt_01,hybrid_weighted__threshold_1p500__w_0p400,new_prices,hybrid_weighted,0.855428125,0.22202299746638082,0.178,0.9306979166666667,0.19758910762292947,0.4070187086199683,5696,19959,26304,268041,320000,32000,25655,1,42,1.5,0.4,coarse
hybrid_weighted__threshold_1p500__w_0p400__attempt_01,hybrid_weighted__threshold_1p500__w_0p400,new_products,hybrid_weighted,0.8485304671773979,0.27848796698290185,0.3235513902294735,0.9068607694343493,0.2993331508980138,0.5416789295284189,20783,53845,43451,524268,642347,64234,74628,1,42,1.5,0.4,coarse
hybrid_weighted__threshold_1p500__w_0p500__attempt_01,hybrid_weighted__threshold_1p500__w_0p500,new_prices,hybrid_weighted,0.85606875,0.22376797925017686,0.1779375,0.9314166666666667,0.19823834557671552,0.4071043516409521,5694,19752,26306,268248,320000,32000,25446,1,42,1.5,0.5,coarse
hybrid_weighted__threshold_1p500__w_0p500__attempt_01,hybrid_weighted__threshold_1p500__w_0p500,new_products,hybrid_weighted,0.8493649071296355,0.28047298939013526,0.3234735498334215,0.9077965726423727,0.30044246507996186,0.5418931443368165,20778,53304,43456,524809,642347,64234,74082,1,42,1.5,0.5,coarse
hybrid_weighted__threshold_1p500__w_0p600__attempt_01,hybrid_weighted__threshold_1p500__w_0p600,new_prices,hybrid_weighted,0.85699375,0.22635806887775392,0.177875,0.9324513888888889,0.19920904350260737,0.40725887442585107,5692,19454,26308,268546,320000,32000,25146,1,42,1.5,0.6,coarse
hybrid_weighted__threshold_1p500__w_0p600__attempt_01,hybrid_weighted__threshold_1p500__w_0p600,new_products,hybrid_weighted,0.8494972343608672,0.2807773918449541,0.3234268455957904,0.9079487920181695,0.30059685295713506,0.5418994498658813,20775,53216,43459,524897,642347,64234,73991,1,42,1.5,0.6,coarse
