run_id,candidate_id,dataset_split,detector_name,accuracy,precision,recall,tnr,f1,g_mean,tp,fp,fn,tn,n_rows,n_injected,n_predicted
hybrid_avg__threshold_4p250,hybrid_avg__threshold_4p250,new_prices,hybrid_avg,0.8146754468485419,0.31903752649295597,0.7524257571302558,0.8215907235015515,0.4480826475223253,0.7862480665679564,2559,5462,842,25153,34016,3401,8021
hybrid_avg__threshold_4p250,hybrid_avg__threshold_4p250,new_products,hybrid_avg,0.7637776256994485,0.2522452167122218,0.6935050993022007,0.7715853349435673,0.3699355762347888,0.7315041792978085,5168,15320,2284,51751,74523,7452,20488
