schema_version,sweep_id,run_id,candidate_id,experiment_family,detector_family,dataset_name,dataset_granularity,status,error,training_time_sec,n_train,n_eval_prices,n_eval_products,combined_precision,combined_recall,combined_f1,stage,attempt_count,weighted_f1_mean,rank_score,default_distance,new_prices_accuracy_mean,new_prices_accuracy_std,new_prices_precision_mean,new_prices_precision_std,new_prices_recall_mean,new_prices_recall_std,new_prices_f1_mean,new_prices_f1_std,new_prices_g_mean_mean,new_prices_g_mean_std,new_products_accuracy_mean,new_products_accuracy_std,new_products_precision_mean,new_products_precision_std,new_products_recall_mean,new_products_recall_std,new_products_f1_mean,new_products_f1_std,new_products_g_mean_mean,new_products_g_mean_std,threshold
phase2.v1,1-6coarse_grid_single_attempt_batch,modified_mad__threshold_1p000,modified_mad__threshold_1p000,tuning,modified_mad,COMPETITOR_2_COUNTRY_1,by_competitor,ok,,83.07963089994155,901829,74224,244358,0.1498954453820808,0.8118532777720707,0.25305034757295647,coarse,1,0.25305034757295647,0.6293187125025188,0.2,0.5306774089243371,0.0,0.15426913860512045,0.0,0.8240366478038265,0.0,0.2598848450081798,0.0,0.6406554290698655,0.0,0.4958708124964192,0.0,0.13969016119498828,0.0,0.7834254143646409,0.0,0.23710318689076876,0.0,0.6028663738453767,0.0,1.0
phase2.v1,1-6coarse_grid_single_attempt_batch,modified_mad__threshold_2p000,modified_mad__threshold_2p000,tuning,modified_mad,COMPETITOR_2_COUNTRY_1,by_competitor,ok,,90.13778140000068,901829,74224,244358,0.1968418614018705,0.7913302148358893,0.3151524284426743,coarse,1,0.3151524284426743,0.7115320706374793,0.0,0.669877667600776,0.0,0.20520520520520522,0.0,0.8009970358393964,0.0,0.32671118072156735,0.0,0.724500617177564,0.0,0.6202334280031757,0.0,0.17732739252742274,0.0,0.7687742991610395,0.0,0.28818200645859066,0.0,0.681272128710615,0.0,2.0
phase2.v1,1-6coarse_grid_single_attempt_batch,modified_mad__threshold_3p000,modified_mad__threshold_3p000,tuning,modified_mad,COMPETITOR_2_COUNTRY_1,by_competitor,ok,,95.24170699995011,901829,74224,244358,0.23844873567779828,0.7568972389585886,0.3624995821621163,coarse,1,0.3624995821621163,0.7434902293482498,0.2,0.7447321621039017,0.0,0.24791110722253817,0.0,0.7635408245755861,0.0,0.3742941118192926,0.0,0.7530191351072772,0.0,0.705636811563362,0.0,0.2163698687400719,0.0,0.7413955391855944,0.0,0.33497901296203847,0.0,0.7212561159105194,0.0,3.0
phase2.v1,1-6coarse_grid_single_attempt_batch,modified_mad__threshold_4p000,modified_mad__threshold_4p000,tuning,modified_mad,COMPETITOR_2_COUNTRY_1,by_competitor,ok,,97.17680939985439,901829,74224,244358,0.2663387091879956,0.7214898765454154,0.3888325959289462,coarse,1,0.3888325959289462,0.7492490979003118,0.4,0.7833989006251347,0.0,0.2772659426630295,0.0,0.725815144165993,0.0,0.40125135004282897,0.0,0.7571303816852017,0.0,0.7469082248176855,0.0,0.24084183107958324,0.0,0.7113975854307346,0.0,0.35985550299655317,0.0,0.7308594357355688,0.0,4.0
phase2.v1,1-6coarse_grid_single_attempt_batch,modified_mad__threshold_5p000,modified_mad__threshold_5p000,tuning,modified_mad,COMPETITOR_2_COUNTRY_1,by_competitor,ok,,94.49147800006904,901829,74224,244358,0.2892359265737232,0.6868978543209103,0.40676731876548244,coarse,1,0.40676731876548244,0.7465416901930271,0.6,0.8090509808148307,0.0,0.30114874815905746,0.0,0.6887631366208569,0.0,0.4190679181866623,0.0,0.7526283790848448,0.0,0.7754442252760294,0.0,0.26143934287461007,0.0,0.6825455289543687,0.0,0.37806592011606294,0.0,0.7323394161121191,0.0,5.0
phase2.v1,1-6coarse_grid_single_attempt_batch,modified_mad__threshold_6p000,modified_mad__threshold_6p000,tuning,modified_mad,COMPETITOR_2_COUNTRY_1,by_competitor,ok,,94.93839169992134,901829,74224,244358,0.3035572444206126,0.6560231415933815,0.4146780819226406,coarse,1,0.4146780819226406,0.7386311133824665,0.8,0.8237766760077603,0.0,0.31617933723196884,0.0,0.6556184316895716,0.0,0.42661756970015785,0.0,0.7431905389331537,0.0,0.791723618625132,0.0,0.27410569452744815,0.0,0.6569674647022713,0.0,0.3868192771084337,0.0,0.7279924537641965,0.0,6.0
phase2.v1,1-6coarse_grid_single_attempt_batch,modified_mad__threshold_3p500,modified_mad__threshold_3p500,tuning,modified_mad,COMPETITOR_2_COUNTRY_1,by_competitor,ok,,91.46496040001512,901829,74224,244358,0.25535653182722107,0.7389697693334185,0.37939295532445727,refine,1,0.37939295532445727,0.7492332233571937,0.3,0.7679995688726019,0.0,0.2649683362118595,0.0,0.7441390460792239,0.0,0.3907875185735512,0.0,0.7572788039807677,0.0,0.733317509555652,0.0,0.2329289882630647,0.0,0.7269081235932064,0.0,0.35280564107657164,0.0,0.7304602019021877,0.0,3.5
phase2.v1,1-6coarse_grid_single_attempt_batch,modified_mad__threshold_3p750,modified_mad__threshold_3p750,tuning,modified_mad,COMPETITOR_2_COUNTRY_1,by_competitor,ok,,91.19362009991892,901829,74224,244358,0.26148828595971857,0.7303062817079082,0.384902941582394,refine,1,0.384902941582394,0.7497999086179974,0.35,0.7765951713731407,0.0,0.271889630441279,0.0,0.735516033414174,0.0,0.39701818181818177,0.0,0.7579941626549779,0.0,0.7409006457738236,0.0,0.23721848216941088,0.0,0.7181501943932883,0.0,0.35663404769888934,0.0,0.7306799825317095,0.0,3.75
phase2.v1,1-6coarse_grid_single_attempt_batch,modified_mad__threshold_4p250,modified_mad__threshold_4p250,tuning,modified_mad,COMPETITOR_2_COUNTRY_1,by_competitor,ok,,93.18018619995564,901829,74224,244358,0.2740400522598891,0.7116075546642726,0.3954566446113485,refine,1,0.3954566446113485,0.7495361953125486,0.45,0.7921965940935547,0.0,0.28503116269073714,0.0,0.7147669091888978,0.0,0.40754398094799105,0.0,0.7565612306796412,0.0,0.7573396410185056,0.0,0.2483941279212437,0.0,0.7042357274401473,0.0,0.36725285982584943,0.0,0.7331444461226658,0.0,4.25
phase2.v1,1-6coarse_grid_single_attempt_batch,modified_mad__threshold_4p500,modified_mad__threshold_4p500,tuning,modified_mad,COMPETITOR_2_COUNTRY_1,by_competitor,ok,,96.02601440018043,901829,74224,244358,0.27840495105763247,0.7013239818110808,0.3983194385039698,refine,1,0.3983194385039698,0.7476091509924035,0.5,0.7977877775382626,0.0,0.2896123343131274,0.0,0.7035839396389113,0.0,0.4103249125839783,0.0,0.7541052347931401,0.0,0.7632858347179139,0.0,0.25225439012814427,0.0,0.6960507468794762,0.0,0.3703066656506167,0.0,0.7324516221240184,0.0,4.5
