run_id,candidate_id,dataset_split,detector_name,accuracy,precision,recall,tnr,f1,g_mean,tp,fp,fn,tn,n_rows,n_injected,n_predicted,attempt_index,attempt_seed,threshold,stage
hybrid_max__threshold_1p000__attempt_01,hybrid_max__threshold_1p000,new_prices,hybrid_max,0.6644469825754357,0.19707186434656665,0.7662027199320017,0.6531407895358171,0.31350769749104723,0.7074166024634128,28846,117527,8802,221305,376480,37648,146373,1,42,1.0,coarse
hybrid_max__threshold_1p000__attempt_01,hybrid_max__threshold_1p000,new_products,hybrid_max,0.5872829608222434,0.1525546178884104,0.6865313352133684,0.576255363667674,0.24963717989732986,0.6289812113589988,58914,327269,26900,445057,858140,85814,386183,1,42,1.0,coarse
hybrid_max__threshold_2p000__attempt_01,hybrid_max__threshold_2p000,new_prices,hybrid_max,0.7926184657883553,0.2928456501019708,0.7590044623884403,0.7963533550550125,0.4226289517470882,0.7774546611377158,28575,69002,9073,269830,376480,37648,97577,1,42,2.0,coarse
hybrid_max__threshold_2p000__attempt_01,hybrid_max__threshold_2p000,new_products,hybrid_max,0.7085627053860676,0.20740986129218406,0.6785256484955835,0.7119001561516769,0.3177046389558803,0.6950126006893139,58227,222507,27587,549819,858140,85814,280734,1,42,2.0,coarse
hybrid_max__threshold_3p000__attempt_01,hybrid_max__threshold_3p000,new_prices,hybrid_max,0.846658521036974,0.3682318049395029,0.7453251168720783,0.857917788166407,0.49292929292929294,0.7996422173270757,28060,48142,9588,290690,376480,37648,76202,1,42,3.0,coarse
hybrid_max__threshold_3p000__attempt_01,hybrid_max__threshold_3p000,new_products,hybrid_max,0.7806581676649498,0.26307558483861415,0.6625725406110891,0.7937787928931566,0.3766153764630293,0.7252144727530072,56858,159270,28956,613056,858140,85814,216128,1,42,3.0,coarse
hybrid_max__threshold_4p000__attempt_01,hybrid_max__threshold_4p000,new_prices,hybrid_max,0.8737462813429664,0.42380981746423285,0.7301848703782405,0.889697549227936,0.5363274543468082,0.8060047702457094,27490,37374,10158,301458,376480,37648,64864,1,42,4.0,coarse
hybrid_max__threshold_4p000__attempt_01,hybrid_max__threshold_4p000,new_products,hybrid_max,0.8162327825296571,0.3026791106231128,0.6424709254900133,0.8355396555340621,0.41149557403233267,0.7326731438878975,55133,127017,30681,645309,858140,85814,182150,1,42,4.0,coarse
hybrid_max__threshold_5p000__attempt_01,hybrid_max__threshold_5p000,new_prices,hybrid_max,0.8905917977050574,0.4690568543173638,0.7130790480237994,0.9103154365585305,0.5658818321704854,0.8056840974616083,26846,30388,10802,308444,376480,37648,57234,1,42,5.0,coarse
hybrid_max__threshold_5p000__attempt_01,hybrid_max__threshold_5p000,new_products,hybrid_max,0.8416120912671592,0.34021519366792313,0.6216002050947398,0.866057856397428,0.43974724137788895,0.7337177530635006,53342,103447,32472,668879,858140,85814,156789,1,42,5.0,coarse
hybrid_max__threshold_6p000__attempt_01,hybrid_max__threshold_6p000,new_prices,hybrid_max,0.9007490437739056,0.5026991845017037,0.6975138121546961,0.92333073617604,0.584295663395857,0.8025184992694883,26260,25978,11388,312854,376480,37648,52238,1,42,6.0,coarse
hybrid_max__threshold_6p000__attempt_01,hybrid_max__threshold_6p000,new_products,hybrid_max,0.8548407019833594,0.363575557448726,0.6017549583983965,0.8829613401594664,0.45328183633610564,0.7289213705984015,51639,90392,34175,681934,858140,85814,142031,1,42,6.0,coarse
hybrid_max__threshold_4p500__attempt_01,hybrid_max__threshold_4p500,new_prices,hybrid_max,0.8823496600084998,0.44551045510455106,0.7215522736931577,0.9002160362657601,0.5508856960343936,0.8059484647188064,27165,33810,10483,305022,376480,37648,60975,1,42,4.5,refine
hybrid_max__threshold_4p500__attempt_01,hybrid_max__threshold_4p500,new_products,hybrid_max,0.8299286829654835,0.3216237221968425,0.6317151047614609,0.8519524138770416,0.42623788650168065,0.733615163681964,54210,114341,31604,657985,858140,85814,168551,1,42,4.5,refine
hybrid_max__threshold_4p750__attempt_01,hybrid_max__threshold_4p750,new_prices,hybrid_max,0.886612834679133,0.4573127350340482,0.7170898852528687,0.905448717948718,0.5584700357874268,0.8057841629470035,26997,32037,10651,306795,376480,37648,59034,1,42,4.75,refine
hybrid_max__threshold_4p750__attempt_01,hybrid_max__threshold_4p750,new_products,hybrid_max,0.8359078938168597,0.33080254965176087,0.6265411238259492,0.8591708682602942,0.432992679568022,0.7336933156014993,53766,108766,32048,663560,858140,85814,162532,1,42,4.75,refine
hybrid_max__threshold_5p250__attempt_01,hybrid_max__threshold_5p250,new_prices,hybrid_max,0.8931337654058649,0.47691015952980687,0.7090947726306842,0.9135825423808849,0.570275033377837,0.8048705518087589,26696,29281,10952,309551,376480,37648,55977,1,42,5.25,refine
hybrid_max__threshold_5p250__attempt_01,hybrid_max__threshold_5p250,new_products,hybrid_max,0.8447024960962081,0.34519498652678005,0.6165311021511641,0.870054873201213,0.44258640377110686,0.7324041847960285,52907,100360,32907,671966,858140,85814,153267,1,42,5.25,refine
hybrid_max__threshold_5p500__attempt_01,hybrid_max__threshold_5p500,new_prices,hybrid_max,0.8960927539311517,0.4865211574761303,0.7051636209094773,0.9173071020446711,0.5757848506208318,0.8042708483861638,26548,28019,11100,310813,376480,37648,54567,1,42,5.5,refine
hybrid_max__threshold_5p500__attempt_01,hybrid_max__threshold_5p500,new_products,hybrid_max,0.8484384832311744,0.3517181750547926,0.6115086116484489,0.874764024518144,0.4465795509184598,0.7313861730666639,52476,96723,33338,675603,858140,85814,149199,1,42,5.5,refine
