run_id,candidate_id,dataset_split,detector_name,accuracy,precision,recall,tnr,f1,g_mean,tp,fp,fn,tn,n_rows,n_injected,n_predicted,attempt_index,attempt_seed,threshold,stage
modified_sn__threshold_1p000__attempt_01,modified_sn__threshold_1p000,new_prices,modified_sn,0.6766431149850326,0.1882363784389929,0.6743341404358354,0.6768996551639805,0.29431614847906235,0.6756156800477001,12254,52845,5918,110711,181728,18172,65099,1,42,1.0,coarse
modified_sn__threshold_1p000__attempt_01,modified_sn__threshold_1p000,new_products,modified_sn,0.605431999402863,0.1459077787313724,0.6069191574984585,0.6052667637853197,0.23525785775837668,0.6060923975256617,18701,109469,12112,167855,308137,30813,128170,1,42,1.0,coarse
modified_sn__threshold_2p000__attempt_01,modified_sn__threshold_2p000,new_prices,modified_sn,0.7721815020250044,0.2559620112201374,0.6703720008804754,0.7834931155078383,0.3704706150688056,0.7247288096378307,12182,35411,5990,128145,181728,18172,47593,1,42,2.0,coarse
modified_sn__threshold_2p000__attempt_01,modified_sn__threshold_2p000,new_products,modified_sn,0.6775817250119265,0.17482112694767607,0.5978969915295492,0.6864353608054117,0.270538566026653,0.6406384605259478,18423,86959,12390,190365,308137,30813,105382,1,42,2.0,coarse
modified_sn__threshold_3p000__attempt_01,modified_sn__threshold_3p000,new_prices,modified_sn,0.8018026941362916,0.2877598591884306,0.6657495047325556,0.8169189757636528,0.40183346065699005,0.7374709509677506,12098,29944,6074,133612,181728,18172,42042,1,42,3.0,coarse
modified_sn__threshold_3p000__attempt_01,modified_sn__threshold_3p000,new_products,modified_sn,0.7179144341640245,0.19638528138528139,0.5889072793950605,0.7322482006605991,0.2945468416482027,0.6566782284292375,18146,74254,12667,203070,308137,30813,92400,1,42,3.0,coarse
modified_sn__threshold_4p000__attempt_01,modified_sn__threshold_4p000,new_prices,modified_sn,0.8211667987321711,0.3130464284782212,0.6600814439797491,0.8390642960209347,0.4246844518401813,0.7442115103311358,11995,26322,6177,137234,181728,18172,38317,1,42,4.0,coarse
modified_sn__threshold_4p000__attempt_01,modified_sn__threshold_4p000,new_products,modified_sn,0.7424067865916784,0.2123061246252829,0.5815078051471781,0.7602839999423058,0.31104938807395194,0.6649143404191006,17918,66479,12895,210845,308137,30813,84397,1,42,4.0,coarse
modified_sn__threshold_5p000__attempt_01,modified_sn__threshold_5p000,new_prices,modified_sn,0.8356114632857897,0.3351830985915493,0.6547985912392692,0.8557007997260877,0.4433969294976897,0.7485396971323286,11899,23601,6273,139955,181728,18172,35500,1,42,5.0,coarse
modified_sn__threshold_5p000__attempt_01,modified_sn__threshold_5p000,new_products,modified_sn,0.7589416395953748,0.22427048972342045,0.5736864310518288,0.7795250320924262,0.32247589685587363,0.6687323332819091,17677,61143,13136,216181,308137,30813,78820,1,42,5.0,coarse
modified_sn__threshold_6p000__attempt_01,modified_sn__threshold_6p000,new_prices,modified_sn,0.8464408346539883,0.35395787073156093,0.6491305304864627,0.8683631294480179,0.4581148782476989,0.75078693307321,11796,21530,6376,142026,181728,18172,33326,1,42,6.0,coarse
modified_sn__threshold_6p000__attempt_01,modified_sn__threshold_6p000,new_products,modified_sn,0.7758561938358587,0.23857361543928707,0.5664816798104696,0.7991194415196665,0.33574732873616275,0.6728198299703012,17455,55709,13358,221615,308137,30813,73164,1,42,6.0,coarse
modified_sn__threshold_5p500__attempt_01,modified_sn__threshold_5p500,new_prices,modified_sn,0.8415874273639725,0.34522976440401215,0.6515518379925159,0.8627014600503803,0.4513227109857437,0.749729765938803,11840,22456,6332,141100,181728,18172,34296,1,42,5.5,refine
modified_sn__threshold_5p500__attempt_01,modified_sn__threshold_5p500,new_products,modified_sn,0.7657795071672665,0.2295630794983457,0.5696946094181028,0.7875661680921954,0.32725577926920213,0.6698299788171586,17554,58913,13259,218411,308137,30813,76467,1,42,5.5,refine
modified_sn__threshold_5p750__attempt_01,modified_sn__threshold_5p750,new_prices,modified_sn,0.8440966719492868,0.3496952482395408,0.650396213955536,0.8656178923426838,0.45483933038291324,0.7503296608237291,11819,21979,6353,141577,181728,18172,33798,1,42,5.75,refine
modified_sn__threshold_5p750__attempt_01,modified_sn__threshold_5p750,new_products,modified_sn,0.7714003835956085,0.23447111325533712,0.5678122870217116,0.794020712235508,0.3318916458001366,0.6714571591375373,17496,57123,13317,220201,308137,30813,74619,1,42,5.75,refine
