run_id,candidate_id,dataset_split,detector_name,accuracy,precision,recall,tnr,f1,g_mean,tp,fp,fn,tn,n_rows,n_injected,n_predicted,attempt_index,attempt_seed,threshold,stage
hybrid_avg__threshold_1p000__attempt_01,hybrid_avg__threshold_1p000,new_prices,hybrid_avg,0.5540855497669317,0.16589434661723818,0.8593964334705075,0.5201827875095202,0.27810453889690373,0.6686129166703471,1253,6300,205,6830,14588,1458,7553,1,42,1.0,coarse
hybrid_avg__threshold_1p000__attempt_01,hybrid_avg__threshold_1p000,new_products,hybrid_avg,0.5701679659246163,0.1593798758423796,0.7717408776724,0.5477729756759653,0.26419766674003964,0.6501836640622337,4801,25322,1420,30672,62215,6221,30123,1,42,1.0,coarse
hybrid_avg__threshold_2p000__attempt_01,hybrid_avg__threshold_2p000,new_prices,hybrid_avg,0.7159309021113244,0.2402321083172147,0.8518518518518519,0.7008377760853008,0.37477368738684363,0.7726641944635438,1242,3928,216,9202,14588,1458,5170,1,42,2.0,coarse
hybrid_avg__threshold_2p000__attempt_01,hybrid_avg__threshold_2p000,new_products,hybrid_avg,0.6966487181547858,0.21540399496131005,0.7696511814820768,0.6885380576490339,0.3366023410313192,0.7279657475217863,4788,17440,1433,38554,62215,6221,22228,1,42,2.0,coarse
hybrid_avg__threshold_3p000__attempt_01,hybrid_avg__threshold_3p000,new_prices,hybrid_avg,0.7879764189744995,0.2986949027333169,0.8319615912208504,0.7830921553693831,0.4395723863018662,0.8071571071691541,1213,2848,245,10282,14588,1458,4061,1,42,3.0,coarse
hybrid_avg__threshold_3p000__attempt_01,hybrid_avg__threshold_3p000,new_products,hybrid_avg,0.7702322591015028,0.26648542341508563,0.7405561806783475,0.7735293067114334,0.39193500361563655,0.7568632036378762,4607,12681,1614,43313,62215,6221,17288,1,42,3.0,coarse
hybrid_avg__threshold_4p000__attempt_01,hybrid_avg__threshold_4p000,new_prices,hybrid_avg,0.8217027693995065,0.3354448603512813,0.799039780521262,0.8242193450114242,0.47252078685864934,0.8115319122125184,1165,2308,293,10822,14588,1458,3473,1,42,4.0,coarse
hybrid_avg__threshold_4p000__attempt_01,hybrid_avg__threshold_4p000,new_products,hybrid_avg,0.8084706260548099,0.30430898220053604,0.7117826715962065,0.8192127727970854,0.4263431542461006,0.7636108014081817,4428,10123,1793,45871,62215,6221,14551,1,42,4.0,coarse
hybrid_avg__threshold_5p000__attempt_01,hybrid_avg__threshold_5p000,new_prices,hybrid_avg,0.8441870030161777,0.36617405582922824,0.7647462277091907,0.853008377760853,0.49522540528536524,0.8076725444739029,1115,1930,343,11200,14588,1458,3045,1,42,5.0,coarse
hybrid_avg__threshold_5p000__attempt_01,hybrid_avg__threshold_5p000,new_products,hybrid_avg,0.835618419995178,0.3394002565747274,0.6804372287413599,0.852859234918027,0.4528968062911251,0.761785517264603,4233,8239,1988,47755,62215,6221,12472,1,42,5.0,coarse
hybrid_avg__threshold_6p000__attempt_01,hybrid_avg__threshold_6p000,new_prices,hybrid_avg,0.8602961338086098,0.39416058394160586,0.7407407407407407,0.8735719725818736,0.5145307289185326,0.8044192626116353,1080,1660,378,11470,14588,1458,2740,1,42,6.0,coarse
hybrid_avg__threshold_6p000__attempt_01,hybrid_avg__threshold_6p000,new_products,hybrid_avg,0.8506308767981998,0.3633938100320171,0.6568075872046295,0.8721648748080152,0.4679072430575437,0.756864919960808,4086,7158,2135,48836,62215,6221,11244,1,42,6.0,coarse
hybrid_avg__threshold_3p500__attempt_01,hybrid_avg__threshold_3p500,new_prices,hybrid_avg,0.8098437071565671,0.321680216802168,0.8141289437585734,0.8093678598629094,0.46114996114996115,0.8117449112019905,1187,2503,271,10627,14588,1458,3690,1,42,3.5,refine
hybrid_avg__threshold_3p500__attempt_01,hybrid_avg__threshold_3p500,new_products,hybrid_avg,0.7943743470224223,0.28935897435897434,0.7256068156244977,0.8020145015537379,0.41372989322212544,0.762854631340124,4514,11086,1707,44908,62215,6221,15600,1,42,3.5,refine
hybrid_avg__threshold_3p750__attempt_01,hybrid_avg__threshold_3p750,new_prices,hybrid_avg,0.8172470523718125,0.3304323413812465,0.8072702331961591,0.8183549124143183,0.46892430278884456,0.8127936767605474,1177,2385,281,10745,14588,1458,3562,1,42,3.75,refine
hybrid_avg__threshold_3p750__attempt_01,hybrid_avg__threshold_3p750,new_products,hybrid_avg,0.8021538214257012,0.2975256086204603,0.7190162353319403,0.8113905061256563,0.4208892025405787,0.7638081873733399,4473,10561,1748,45433,62215,6221,15034,1,42,3.75,refine
hybrid_avg__threshold_4p250__attempt_01,hybrid_avg__threshold_4p250,new_prices,hybrid_avg,0.8323964902659721,0.35013665350744,0.7908093278463649,0.837014470677837,0.48537150073668694,0.8135839544597848,1153,2140,305,10990,14588,1458,3293,1,42,4.25,refine
hybrid_avg__threshold_4p250__attempt_01,hybrid_avg__threshold_4p250,new_products,hybrid_avg,0.8206059631921563,0.3196553738317757,0.7037453785565022,0.8335893131406936,0.43962444143194257,0.7659207705349503,4378,9318,1843,46676,62215,6221,13696,1,42,4.25,refine
hybrid_avg__threshold_4p500__attempt_01,hybrid_avg__threshold_4p500,new_prices,hybrid_avg,0.8369893062791335,0.3564294631710362,0.7832647462277091,0.8429550647372429,0.4899184899184898,0.8125619883201396,1142,2062,316,11068,14588,1458,3204,1,42,4.5,refine
hybrid_avg__threshold_4p500__attempt_01,hybrid_avg__threshold_4p500,new_products,hybrid_avg,0.8259422968737443,0.32640144665461124,0.6963510689599742,0.8403400364324749,0.4444672446519264,0.7649651512713619,4332,8940,1889,47054,62215,6221,13272,1,42,4.5,refine
