run_id,candidate_id,dataset_split,detector_name,accuracy,precision,recall,tnr,f1,g_mean,tp,fp,fn,tn,n_rows,n_injected,n_predicted,attempt_index,attempt_seed,threshold,stage
modified_mad__threshold_1p000__attempt_01,modified_mad__threshold_1p000,new_prices,modified_mad,0.5396543560606061,0.16938110749185667,0.9241706161137441,0.49697527617043663,0.2862910625802899,0.6777093382651079,780,3825,64,3779,8448,844,4605,1,42,1.0,coarse
modified_mad__threshold_1p000__attempt_01,modified_mad__threshold_1p000,new_products,modified_mad,0.45423513922075387,0.1305366957646298,0.7878048780487805,0.4171858915316682,0.22396338926639858,0.5732897002404436,1615,10757,435,7700,20507,2050,12372,1,42,1.0,coarse
modified_mad__threshold_1p500__attempt_01,modified_mad__threshold_1p500,new_prices,modified_mad,0.642874053030303,0.20800859983875303,0.9170616113744076,0.6124408206207259,0.3391018619934283,0.7494304276114678,774,2947,70,4657,8448,844,3721,1,42,1.5,coarse
modified_mad__threshold_1p500__attempt_01,modified_mad__threshold_1p500,new_products,modified_mad,0.5426927390647096,0.1527672479150872,0.7863414634146342,0.5156309259359593,0.2558324075543565,0.6367589629383517,1612,8940,438,9517,20507,2050,10552,1,42,1.5,coarse
modified_mad__threshold_2p000__attempt_01,modified_mad__threshold_2p000,new_prices,modified_mad,0.6934185606060606,0.23384146341463416,0.9087677725118484,0.6695160441872698,0.3719689621726479,0.7800221818237026,767,2513,77,5091,8448,844,3280,1,42,2.0,coarse
modified_mad__threshold_2p000__attempt_01,modified_mad__threshold_2p000,new_products,modified_mad,0.5888233286194958,0.1669797537048633,0.7804878048780488,0.5675353524408083,0.27510316368638243,0.6655482111892543,1600,7982,450,10475,20507,2050,9582,1,42,2.0,coarse
modified_mad__threshold_2p500__attempt_01,modified_mad__threshold_2p500,new_prices,modified_mad,0.739938446969697,0.2633788037775446,0.8921800947867299,0.7230405049973698,0.4066972724817715,0.8031701851308964,753,2106,91,5498,8448,844,2859,1,42,2.5,coarse
modified_mad__threshold_2p500__attempt_01,modified_mad__threshold_2p500,new_products,modified_mad,0.6621153752377237,0.19721980886185925,0.7751219512195122,0.6495638511133988,0.3144355397249431,0.7095711378830726,1589,6468,461,11989,20507,2050,8057,1,42,2.5,coarse
modified_mad__threshold_3p000__attempt_01,modified_mad__threshold_3p000,new_prices,modified_mad,0.7646780303030303,0.2820121951219512,0.8767772511848341,0.7522356654392425,0.4267589388696654,0.8121226009581395,740,1884,104,5720,8448,844,2624,1,42,3.0,coarse
modified_mad__threshold_3p000__attempt_01,modified_mad__threshold_3p000,new_products,modified_mad,0.7069293412005656,0.2211267605633803,0.7658536585365854,0.7003846778999837,0.34316939890710385,0.7323879900385248,1570,5530,480,12927,20507,2050,7100,1,42,3.0,coarse
modified_mad__threshold_2p750__attempt_01,modified_mad__threshold_2p750,new_prices,modified_mad,0.7575757575757576,0.2772020725388601,0.8874407582938388,0.7431614939505523,0.4224478285391991,0.8121033183815101,749,1953,95,5651,8448,844,2702,1,42,2.75,refine
modified_mad__threshold_2p750__attempt_01,modified_mad__threshold_2p750,new_products,modified_mad,0.6989808358121617,0.21709894332372717,0.7717073170731708,0.6909031803651731,0.3388668737281782,0.7301883590395897,1582,5705,468,12752,20507,2050,7287,1,42,2.75,refine
