schema_version,sweep_id,run_id,candidate_id,experiment_family,detector_family,dataset_name,dataset_granularity,status,error,training_time_sec,n_train,n_eval_prices,n_eval_products,combined_precision,combined_recall,combined_f1,stage,attempt_count,weighted_f1_mean,rank_score,default_distance,new_prices_accuracy_mean,new_prices_accuracy_std,new_prices_precision_mean,new_prices_precision_std,new_prices_recall_mean,new_prices_recall_std,new_prices_f1_mean,new_prices_f1_std,new_prices_g_mean_mean,new_prices_g_mean_std,new_products_accuracy_mean,new_products_accuracy_std,new_products_precision_mean,new_products_precision_std,new_products_recall_mean,new_products_recall_std,new_products_f1_mean,new_products_f1_std,new_products_g_mean_mean,new_products_g_mean_std,threshold
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_max__threshold_1p000,hybrid_max__threshold_1p000,tuning,hybrid_max,COMPETITOR_2_COUNTRY_3,by_competitor,ok,,94.22816289984621,727108,48152,193472,0.14736637961519164,0.8557153588013113,0.25142955670825085,coarse,1,0.25142955670825085,0.6204493790653466,0.2,0.49125685329789004,0.0,0.15015997156061145,0.0,0.8772585669781932,0.0,0.25642737896494155,0.0,0.6271652152992722,0.0,0.48923875289447566,0.0,0.1408479984092121,0.0,0.805447873055254,0.0,0.2397679714426391,0.0,0.6047790945195202,0.0,1.0
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_max__threshold_2p000,hybrid_max__threshold_2p000,tuning,hybrid_max,COMPETITOR_2_COUNTRY_3,by_competitor,ok,,102.65848349989392,727108,48152,193472,0.20044267218882422,0.8457656600144241,0.32401210212349124,coarse,1,0.32401210212349124,0.7264118149941974,0.0,0.6604294733344409,0.0,0.2095377177963541,0.0,0.8641744548286604,0.0,0.33729177643578,0.0,0.7424040108558134,0.0,0.6126209477340391,0.0,0.17922089910458783,0.0,0.802811805447873,0.0,0.2930261953948175,0.0,0.6890966913170932,0.0,2.0
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_max__threshold_3p000,hybrid_max__threshold_3p000,tuning,hybrid_max,COMPETITOR_2_COUNTRY_3,by_competitor,ok,,111.58300089999102,727108,48152,193472,0.24961391536446206,0.8171457269893164,0.38219926923866365,coarse,1,0.38219926923866365,0.769826897632661,0.2,0.7503115135404552,0.0,0.2633307065931179,0.0,0.8328141225337488,0.0,0.40013969964576157,0.0,0.7856436890998557,0.0,0.6974084105193517,0.0,0.21760806916426512,0.0,0.7805861373856412,0.0,0.3403382649554351,0.0,0.7329210508758736,0.0,3.0
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_max__threshold_4p000,hybrid_max__threshold_4p000,tuning,hybrid_max,COMPETITOR_2_COUNTRY_3,by_competitor,ok,,112.92968820012175,727108,48152,193472,0.2848748666906269,0.7826661977747924,0.4173591113381638,coarse,1,0.4173591113381638,0.78118752361654,0.4,0.7955848147532812,0.0,0.3021095717884131,0.0,0.797092419522326,0.0,0.4381528626063131,0.0,0.7962544246845552,0.0,0.7436631657294078,0.0,0.2446605547957926,0.0,0.7490050136972141,0.0,0.3688403583791488,0.0,0.7460314211245045,0.0,4.0
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_max__threshold_5p000,hybrid_max__threshold_5p000,tuning,hybrid_max,COMPETITOR_2_COUNTRY_3,by_competitor,ok,,116.75226920004934,727108,48152,193472,0.31336130256189915,0.7434512470800934,0.44046746272205023,coarse,1,0.44046746272205023,0.7794660545600798,0.6,0.8237041036717062,0.0,0.33232931726907633,0.0,0.7561786085150571,0.0,0.46173356160040585,0.0,0.7928055516800769,0.0,0.7775181938471717,0.0,0.2691026015784858,0.0,0.7137540703985114,0.0,0.3908465653392205,0.0,0.7483405612800864,0.0,5.0
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_max__threshold_6p000,hybrid_max__threshold_6p000,tuning,hybrid_max,COMPETITOR_2_COUNTRY_3,by_competitor,ok,,119.59539330005646,727108,48152,193472,0.330508504144338,0.7085878609497283,0.4502531034275535,coarse,1,0.4502531034275535,0.7709564569415083,0.8,0.8386775211829207,0.0,0.35042042346266844,0.0,0.7183800623052959,0.0,0.4710608743020563,0.0,0.7823623909566881,0.0,0.7957327158451869,0.0,0.28404735906823386,0.0,0.6857393911200703,0.0,0.4017016380537136,0.0,0.7443426109060888,0.0,6.0
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_max__threshold_3p500,hybrid_max__threshold_3p500,tuning,hybrid_max,COMPETITOR_2_COUNTRY_3,by_competitor,ok,,112.67866119998507,727108,48152,193472,0.2679763468039094,0.8000726395955677,0.4012158073591426,refine,1,0.4012158073591426,0.7773994752871104,0.3,0.7751079913606912,0.0,0.28301342185019485,0.0,0.8145379023883697,0.0,0.4200717613666791,0.0,0.792329747702703,0.0,0.7242184915646709,0.0,0.23288983836257676,0.0,0.766320359745697,0.0,0.35721858134155743,0.0,0.742562172984061,0.0,3.5
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_max__threshold_3p750,hybrid_max__threshold_3p750,tuning,hybrid_max,COMPETITOR_2_COUNTRY_3,by_competitor,ok,,114.76846440020017,727108,48152,193472,0.2743274645336451,0.7906560992092763,0.40705545866237236,refine,1,0.40705545866237236,0.7781725263785438,0.35,0.7831450407044359,0.0,0.289707750952986,0.0,0.8049844236760124,0.0,0.4260745300648565,0.0,0.7927586490949463,0.0,0.7338736354614621,0.0,0.238440129555183,0.0,0.7572233421202254,0.0,0.3626776253899094,0.0,0.7441382400402715,0.0,3.75
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_max__threshold_4p250,hybrid_max__threshold_4p250,tuning,hybrid_max,COMPETITOR_2_COUNTRY_3,by_competitor,ok,,114.63488629995845,727108,48152,193472,0.29192736302527206,0.772045928860794,0.423331953754065,refine,1,0.423331953754065,0.7810689382240412,0.45,0.8027496261837515,0.0,0.3089039418917816,0.0,0.7860851505711319,0.0,0.44352003749707053,0.0,0.7952892652779494,0.0,0.7548585841878929,0.0,0.25231534567008307,0.0,0.7392877448700057,0.0,0.3762264250203856,0.0,0.7478881750982553,0.0,4.25
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_max__threshold_4p500,hybrid_max__threshold_4p500,tuning,hybrid_max,COMPETITOR_2_COUNTRY_3,by_competitor,ok,,114.13878419995308,727108,48152,193472,0.2972976275013409,0.7610922443319554,0.42723043583438797,refine,1,0.42723043583438797,0.7795341910983347,0.5,0.8086683834524008,0.0,0.3144929981440864,0.0,0.7742471443406023,0.0,0.44729737836702865,0.0,0.7931394718056153,0.0,0.7620740985775719,0.0,0.25717509600160154,0.0,0.730397477645113,0.0,0.380407569924893,0.0,0.7477885361146801,0.0,4.5
