run_id,candidate_id,dataset_split,detector_name,accuracy,precision,recall,tnr,f1,g_mean,tp,fp,fn,tn,n_rows,n_injected,n_predicted
iqr__multiplier_3p000,iqr__multiplier_3p000,new_prices,iqr,0.813617606602476,0.33507853403141363,0.8827586206896552,0.8059587471352178,0.4857685009487667,0.8434850514110178,128,254,17,1055,1454,145,382
iqr__multiplier_3p000,iqr__multiplier_3p000,new_products,iqr,0.9132996632996633,0.6470588235294118,0.2796610169491525,0.983177570093458,0.39053254437869817,0.5243628887458885,33,18,85,1052,1188,118,51
