run_id,candidate_id,dataset_split,detector_name,accuracy,precision,recall,tnr,f1,g_mean,tp,fp,fn,tn,n_rows,n_injected,n_predicted
hybrid_avg__threshold_4p250,hybrid_avg__threshold_4p250,new_prices,hybrid_avg,0.8419388377628266,0.3276775164276546,0.5520357454852708,0.8741500874377632,0.411246959416208,0.6946668951265206,38547,79090,31280,549357,698274,69827,117637
hybrid_avg__threshold_4p250,hybrid_avg__threshold_4p250,new_products,hybrid_avg,0.790789512989276,0.25599668964044336,0.5728922920670324,0.8150003153139698,0.35386772782906595,0.6833062261355258,115070,334428,85788,1473294,2008580,200858,449498
