run_id,candidate_id,dataset_split,detector_name,accuracy,precision,recall,tnr,f1,g_mean,tp,fp,fn,tn,n_rows,n_injected,n_predicted,attempt_index,attempt_seed,threshold,w,stage
hybrid_weighted__threshold_1p000__w_0p250__attempt_01,hybrid_weighted__threshold_1p000__w_0p250,new_prices,hybrid_weighted,0.5090682956012469,0.15809329735088395,0.90395213352228,0.46519845365333146,0.26911988749560534,0.6484729251797599,5741,30573,610,26594,63518,6351,36314,1,42,1.0,0.25,coarse
hybrid_weighted__threshold_1p000__w_0p250__attempt_01,hybrid_weighted__threshold_1p000__w_0p250,new_products,hybrid_weighted,0.47921208446743463,0.13925506502698398,0.8121775025799793,0.44221645716578994,0.23774639377690507,0.5992981376415896,18888,116748,4368,92559,232563,23256,135636,1,42,1.0,0.25,coarse
hybrid_weighted__threshold_1p000__w_0p750__attempt_01,hybrid_weighted__threshold_1p000__w_0p750,new_prices,hybrid_weighted,0.5325734437482289,0.16477550199649535,0.9031648559282003,0.4914023824933965,0.2787036587143482,0.6661961888118415,5736,29075,615,28092,63518,6351,34811,1,42,1.0,0.75,coarse
hybrid_weighted__threshold_1p000__w_0p750__attempt_01,hybrid_weighted__threshold_1p000__w_0p750,new_products,hybrid_weighted,0.4815856348602314,0.13986676535899334,0.8125214998280014,0.4448155102313826,0.23865215084998356,0.6011839697796014,18896,116204,4360,93103,232563,23256,135100,1,42,1.0,0.75,coarse
hybrid_weighted__threshold_2p000__w_0p250__attempt_01,hybrid_weighted__threshold_2p000__w_0p250,new_prices,hybrid_weighted,0.6696841840108316,0.21863220247711362,0.8949771689497716,0.6446551332062204,0.3514173544777273,0.7595733184267606,5684,20314,667,36853,63518,6351,25998,1,42,2.0,0.25,coarse
hybrid_weighted__threshold_2p000__w_0p250__attempt_01,hybrid_weighted__threshold_2p000__w_0p250,new_products,hybrid_weighted,0.6043265695746959,0.17695972038221947,0.8098555211558307,0.58149034671559,0.290453168012214,0.686238419054514,18834,87597,4422,121710,232563,23256,106431,1,42,2.0,0.25,coarse
hybrid_weighted__threshold_2p000__w_0p750__attempt_01,hybrid_weighted__threshold_2p000__w_0p750,new_prices,hybrid_weighted,0.6876161088195473,0.227883335350357,0.8894662257912139,0.6651914566095825,0.3628131021194605,0.7691978512314536,5649,19140,702,38027,63518,6351,24789,1,42,2.0,0.75,coarse
hybrid_weighted__threshold_2p000__w_0p750__attempt_01,hybrid_weighted__threshold_2p000__w_0p750,new_products,hybrid_weighted,0.6110946281222722,0.17925510077430565,0.8073185414516684,0.5892922835834444,0.29337083479823434,0.6897438559866331,18775,85964,4481,123343,232563,23256,104739,1,42,2.0,0.75,coarse
hybrid_weighted__threshold_3p000__w_0p250__attempt_01,hybrid_weighted__threshold_3p000__w_0p250,new_prices,hybrid_weighted,0.7421360874082937,0.2625272331154684,0.8727759407967249,0.727622579460178,0.4036409976333515,0.7969011741322112,5543,15571,808,41596,63518,6351,21114,1,42,3.0,0.25,coarse
hybrid_weighted__threshold_3p000__w_0p250__attempt_01,hybrid_weighted__threshold_3p000__w_0p250,new_products,hybrid_weighted,0.6813981587784815,0.2101704577846189,0.7926126590987272,0.6690411691916658,0.33224286010400056,0.7282104779248426,18433,69272,4823,140035,232563,23256,87705,1,42,3.0,0.25,coarse
