run_id,candidate_id,dataset_split,detector_name,accuracy,precision,recall,tnr,f1,g_mean,tp,fp,fn,tn,n_rows,n_injected,n_predicted,attempt_index,attempt_seed,threshold,w,stage
hybrid_weighted__threshold_1p000__w_0p300__attempt_01,hybrid_weighted__threshold_1p000__w_0p300,new_prices,hybrid_weighted,0.5101444291609354,0.14588394530436594,0.8031142529614061,0.47759499044788795,0.24691611842105265,0.6193249098588441,8407,49221,2061,44999,104688,10468,57628,1,42,1.0,0.3,coarse
hybrid_weighted__threshold_1p000__w_0p300__attempt_01,hybrid_weighted__threshold_1p000__w_0p300,new_products,hybrid_weighted,0.5156162855549359,0.14050742075028166,0.7511805168246886,0.4894424820805189,0.23673402429092869,0.6063494509317235,20203,123583,6692,118472,268950,26895,143786,1,42,1.0,0.3,coarse
hybrid_weighted__threshold_1p000__w_0p400__attempt_01,hybrid_weighted__threshold_1p000__w_0p400,new_prices,hybrid_weighted,0.513478144581996,0.14674814491488433,0.8029231944975163,0.4813203141583528,0.24814371964631032,0.6216616798714335,8405,48870,2063,45350,104688,10468,57275,1,42,1.0,0.4,coarse
hybrid_weighted__threshold_1p000__w_0p400__attempt_01,hybrid_weighted__threshold_1p000__w_0p400,new_products,hybrid_weighted,0.5158170663692137,0.14056521073649936,0.7512176984569623,0.489661440581686,0.2368178914486986,0.6065000745398922,20204,123530,6691,118525,268950,26895,143734,1,42,1.0,0.4,coarse
hybrid_weighted__threshold_1p000__w_0p500__attempt_01,hybrid_weighted__threshold_1p000__w_0p500,new_prices,hybrid_weighted,0.5167545468439554,0.14759512349365844,0.8026366068016814,0.4849925705794948,0.24933970383120163,0.6239172951393083,8402,48524,2066,45696,104688,10468,56926,1,42,1.0,0.5,coarse
hybrid_weighted__threshold_1p000__w_0p500__attempt_01,hybrid_weighted__threshold_1p000__w_0p500,new_products,hybrid_weighted,0.5167019892173267,0.14079334327567702,0.7511805168246886,0.4906488194831753,0.23713972146089243,0.6070962310859744,20203,123291,6692,118764,268950,26895,143494,1,42,1.0,0.5,coarse
hybrid_weighted__threshold_1p000__w_0p600__attempt_01,hybrid_weighted__threshold_1p000__w_0p600,new_prices,hybrid_weighted,0.5204799021855419,0.1486132729588227,0.8026366068016814,0.48913181914667797,0.250790997552385,0.626574100644627,8402,48134,2066,46086,104688,10468,56536,1,42,1.0,0.6,coarse
hybrid_weighted__threshold_1p000__w_0p600__attempt_01,hybrid_weighted__threshold_1p000__w_0p600,new_products,hybrid_weighted,0.5170626510503811,0.14088858204843896,0.7511805168246886,0.4910495548532358,0.23727479858126047,0.6073441021374842,20203,123194,6692,118861,268950,26895,143397,1,42,1.0,0.6,coarse
hybrid_weighted__threshold_1p000__w_0p700__attempt_01,hybrid_weighted__threshold_1p000__w_0p700,new_prices,hybrid_weighted,0.5243963013907993,0.14967392466412457,0.8024455483377914,0.4935045637868818,0.25229013365370173,0.6292936836606314,8400,47722,2068,46498,104688,10468,56122,1,42,1.0,0.7,coarse
hybrid_weighted__threshold_1p000__w_0p700__attempt_01,hybrid_weighted__threshold_1p000__w_0p700,new_products,hybrid_weighted,0.5177207659416249,0.1410627007401201,0.7511805168246886,0.4917807936212844,0.23752167651294712,0.6077961424004696,20203,123017,6692,119038,268950,26895,143220,1,42,1.0,0.7,coarse
hybrid_weighted__threshold_1p000__w_0p800__attempt_01,hybrid_weighted__threshold_1p000__w_0p800,new_prices,hybrid_weighted,0.5284559834938102,0.15072822944166084,0.8017768437141766,0.498089577584377,0.2537527777357863,0.631946745701352,8393,47290,2075,46930,104688,10468,55683,1,42,1.0,0.8,coarse
hybrid_weighted__threshold_1p000__w_0p800__attempt_01,hybrid_weighted__threshold_1p000__w_0p800,new_products,hybrid_weighted,0.518200408997955,0.14119488724116483,0.7512176984569623,0.4923095990580653,0.23771089723980515,0.6081378823364565,20204,122889,6691,119166,268950,26895,143093,1,42,1.0,0.8,coarse
hybrid_weighted__threshold_2p000__w_0p300__attempt_01,hybrid_weighted__threshold_2p000__w_0p300,new_prices,hybrid_weighted,0.648804065413419,0.19273729962144226,0.7879251050821552,0.6333474846104861,0.3097142427997447,0.7064208259707778,8248,34546,2220,59674,104688,10468,42794,1,42,2.0,0.3,coarse
hybrid_weighted__threshold_2p000__w_0p300__attempt_01,hybrid_weighted__threshold_2p000__w_0p300,new_products,hybrid_weighted,0.6293995166387805,0.17685818310984816,0.7405093883621491,0.6170539753361839,0.2855238163506685,0.6759691278916738,19916,92694,6979,149361,268950,26895,112610,1,42,2.0,0.3,coarse
hybrid_weighted__threshold_2p000__w_0p400__attempt_01,hybrid_weighted__threshold_2p000__w_0p400,new_prices,hybrid_weighted,0.6515742014366499,0.1939803266343484,0.7874474589224303,0.6364784546805349,0.31127978550658963,0.7079500983805727,8243,34251,2225,59969,104688,10468,42494,1,42,2.0,0.4,coarse
hybrid_weighted__threshold_2p000__w_0p400__attempt_01,hybrid_weighted__threshold_2p000__w_0p400,new_products,hybrid_weighted,0.6307045919315858,0.17733643402564309,0.7400260271425916,0.6185577657970296,0.2861106319360589,0.6765713901584764,19903,92330,6992,149725,268950,26895,112233,1,42,2.0,0.4,coarse
hybrid_weighted__threshold_2p000__w_0p500__attempt_01,hybrid_weighted__threshold_2p000__w_0p500,new_prices,hybrid_weighted,0.6546595598349381,0.19537939704452192,0.7868742835307604,0.6399702823179791,0.3130332338913485,0.7096310008588537,8237,33922,2231,60298,104688,10468,42159,1,42,2.0,0.5,coarse
hybrid_weighted__threshold_2p000__w_0p500__attempt_01,hybrid_weighted__threshold_2p000__w_0p500,new_products,hybrid_weighted,0.6323405837516267,0.17796526765024293,0.7395798475553077,0.6204251099956621,0.2868949402873132,0.6773875613488018,19891,91878,7004,150177,268950,26895,111769,1,42,2.0,0.5,coarse
hybrid_weighted__threshold_2p000__w_0p600__attempt_01,hybrid_weighted__threshold_2p000__w_0p600,new_prices,hybrid_weighted,0.6578022313923276,0.19675660160734787,0.7858234619793657,0.6435788579919338,0.3147142091973372,0.7111535461796896,8226,33582,2242,60638,104688,10468,41808,1,42,2.0,0.6,coarse
hybrid_weighted__threshold_2p000__w_0p600__attempt_01,hybrid_weighted__threshold_2p000__w_0p600,new_products,hybrid_weighted,0.6339022123071203,0.17848061458286535,0.738575943483919,0.6222717977319204,0.28748824082784574,0.6779343479373852,19864,91431,7031,150624,268950,26895,111295,1,42,2.0,0.6,coarse
hybrid_weighted__threshold_2p000__w_0p700__attempt_01,hybrid_weighted__threshold_2p000__w_0p700,new_prices,hybrid_weighted,0.6608971419837995,0.19803126809496235,0.7841039358043561,0.6472086605816175,0.3162030973110409,0.7123755035433995,8208,33240,2260,60980,104688,10468,41448,1,42,2.0,0.7,coarse
hybrid_weighted__threshold_2p000__w_0p700__attempt_01,hybrid_weighted__threshold_2p000__w_0p700,new_products,hybrid_weighted,0.6351515151515151,0.1789111169210519,0.7378694924707194,0.6237384065604924,0.2879926859000406,0.6784080936156981,19845,91076,7050,150979,268950,26895,110921,1,42,2.0,0.7,coarse
hybrid_weighted__threshold_2p000__w_0p800__attempt_01,hybrid_weighted__threshold_2p000__w_0p800,new_prices,hybrid_weighted,0.6636004126547456,0.19912956794475917,0.7823844096293466,0.6504033113988538,0.3174603174603175,0.7133480292324107,8190,32939,2278,61281,104688,10468,41129,1,42,2.0,0.8,coarse
hybrid_weighted__threshold_2p000__w_0p800__attempt_01,hybrid_weighted__threshold_2p000__w_0p800,new_products,hybrid_weighted,0.6363524818739542,0.17930604048700183,0.737051496560699,0.625163702464316,0.28844153104060416,0.678806189200387,19823,90731,7072,151324,268950,26895,110554,1,42,2.0,0.8,coarse
hybrid_weighted__threshold_3p000__w_0p300__attempt_01,hybrid_weighted__threshold_3p000__w_0p300,new_prices,hybrid_weighted,0.7266353354730246,0.23408931082981715,0.7631830340084066,0.7225748248779452,0.3582832541035071,0.7426014052965718,7989,26139,2479,68081,104688,10468,34128,1,42,3.0,0.3,coarse
hybrid_weighted__threshold_3p000__w_0p300__attempt_01,hybrid_weighted__threshold_3p000__w_0p300,new_products,hybrid_weighted,0.707116564417178,0.21325285221544177,0.7172336865588399,0.705992439734771,0.3287573177902191,0.7115908657604026,19290,71166,7605,170889,268950,26895,90456,1,42,3.0,0.3,coarse
hybrid_weighted__threshold_3p000__w_0p400__attempt_01,hybrid_weighted__threshold_3p000__w_0p400,new_prices,hybrid_weighted,0.7289469662234449,0.23538625214256162,0.7608903324417272,0.7253980046699214,0.35954498262086404,0.7429322505625006,7965,25873,2503,68347,104688,10468,33838,1,42,3.0,0.4,coarse
hybrid_weighted__threshold_3p000__w_0p400__attempt_01,hybrid_weighted__threshold_3p000__w_0p400,new_products,hybrid_weighted,0.708165086447295,0.21378009541772994,0.7164156906488195,0.7072483526471256,0.3292971587267678,0.7118172637846952,19268,70862,7627,171193,268950,26895,90130,1,42,3.0,0.4,coarse
hybrid_weighted__threshold_3p000__w_0p500__attempt_01,hybrid_weighted__threshold_3p000__w_0p500,new_prices,hybrid_weighted,0.7322520250649549,0.23747309256158813,0.7587886893389377,0.729303757164084,0.3617360415338373,0.7439001559540758,7943,25505,2525,68715,104688,10468,33448,1,42,3.0,0.5,coarse
