run_id,candidate_id,dataset_split,detector_name,accuracy,precision,recall,tnr,f1,g_mean,tp,fp,fn,tn,n_rows,n_injected,n_predicted,attempt_index,attempt_seed,price_change_threshold,stage
threshold__price_change_threshold_0p100__attempt_01,threshold__price_change_threshold_0p100,new_prices,threshold,0.8143849459780306,0.34985835694050993,0.9975205214418543,0.7940368035163073,0.5180293327220318,0.8899820258227747,53105,98685,132,380454,532376,53237,151790,1,42,0.1,coarse
threshold__price_change_threshold_0p100__attempt_01,threshold__price_change_threshold_0p100,new_products,threshold,0.6425948690513045,0.20730242996616502,0.9115445883802711,0.6127118662935281,0.33778596196826477,0.7473380667116066,90984,347911,8829,550415,998139,99813,438895,1,42,0.1,coarse
threshold__price_change_threshold_0p150__attempt_01,threshold__price_change_threshold_0p150,new_prices,threshold,0.8450850526695418,0.3893799282611657,0.9665270394650337,0.8315916675536744,0.5551210197267279,0.8965243066891402,51455,80691,1782,398448,532376,53237,132146,1,42,0.15,coarse
threshold__price_change_threshold_0p150__attempt_01,threshold__price_change_threshold_0p150,new_products,threshold,0.706768295798481,0.23917964640304212,0.8860068327772935,0.6868531023258817,0.37667498658306997,0.7801003408376468,88435,281308,11378,617018,998139,99813,369743,1,42,0.15,coarse
threshold__price_change_threshold_0p200__attempt_01,threshold__price_change_threshold_0p200,new_prices,threshold,0.8664515304972426,0.42398215851343646,0.9356086932020963,0.8587674975320314,0.5835305419527168,0.8963650685576598,49809,67670,3428,411469,532376,53237,117479,1,42,0.2,coarse
threshold__price_change_threshold_0p200__attempt_01,threshold__price_change_threshold_0p200,new_products,threshold,0.7455354414565506,0.2634479541925704,0.8601484776532115,0.732800787242048,0.40335542249335793,0.7939253627195206,85854,240032,13959,658294,998139,99813,325886,1,42,0.2,coarse
threshold__price_change_threshold_0p250__attempt_01,threshold__price_change_threshold_0p250,new_prices,threshold,0.8839541977850242,0.4592223463260494,0.9035820951593816,0.8817733476089402,0.6089576423525838,0.8926111185102882,48104,56647,5133,422492,532376,53237,104751,1,42,0.25,coarse
threshold__price_change_threshold_0p250__attempt_01,threshold__price_change_threshold_0p250,new_products,threshold,0.774974227036515,0.2859260174149324,0.834961377776442,0.7683090548420062,0.42597888506390447,0.8009421870453556,83340,208134,16473,690192,998139,99813,291474,1,42,0.25,coarse
threshold__price_change_threshold_0p300__attempt_01,threshold__price_change_threshold_0p300,new_prices,threshold,0.8981903767262236,0.49486512975667957,0.8725510453256194,0.9010391556521177,0.6315488936473946,0.8866806962732238,46452,47416,6785,431723,532376,53237,93868,1,42,0.3,coarse
threshold__price_change_threshold_0p300__attempt_01,threshold__price_change_threshold_0p300,new_products,threshold,0.802453365713593,0.31195197886328346,0.8091130413873945,0.8017134091632659,0.4502939790743771,0.8054047273322567,80760,178126,19053,720200,998139,99813,258886,1,42,0.3,coarse
threshold__price_change_threshold_0p400__attempt_01,threshold__price_change_threshold_0p400,new_prices,threshold,0.9175319698859453,0.5610502766984575,0.8055487724702745,0.9299743915648695,0.6614278883970571,0.8655285839034266,42885,33552,10352,445587,532376,53237,76437,1,42,0.4,coarse
threshold__price_change_threshold_0p400__attempt_01,threshold__price_change_threshold_0p400,new_products,threshold,0.8351772648899602,0.34956219280257056,0.7531383687495616,0.844292606470257,0.47749807852328957,0.7974140432575318,75173,139876,24640,758450,998139,99813,215049,1,42,0.4,coarse
threshold__price_change_threshold_0p500__attempt_01,threshold__price_change_threshold_0p500,new_prices,threshold,0.928717673223436,0.6205792346278828,0.7389785299697579,0.9497995362514844,0.6746233848633725,0.8377836624481763,39341,24053,13896,455086,532376,53237,63394,1,42,0.5,coarse
threshold__price_change_threshold_0p500__attempt_01,threshold__price_change_threshold_0p500,new_products,threshold,0.8493265967966386,0.36679237730045194,0.6976746515984892,0.8661766441136068,0.48080727179830635,0.7773734549138588,69637,120217,30176,778109,998139,99813,189854,1,42,0.5,coarse
threshold__price_change_threshold_0p175__attempt_01,threshold__price_change_threshold_0p175,new_prices,threshold,0.8583294513652006,0.41015381375495097,0.9511805699043898,0.8480127896080261,0.5731587227925613,0.8981165227884262,50638,72823,2599,406316,532376,53237,123461,1,42,0.175,refine
threshold__price_change_threshold_0p175__attempt_01,threshold__price_change_threshold_0p175,new_products,threshold,0.729201043141286,0.2527583766474847,0.8730626271127008,0.71321658284409,0.3920230509176056,0.7891024924039997,87143,257625,12670,640701,998139,99813,344768,1,42,0.175,refine
threshold__price_change_threshold_0p225__attempt_01,threshold__price_change_threshold_0p225,new_prices,threshold,0.8769835604910815,0.44438191027759116,0.9195484343595619,0.8722541892853639,0.5991958335118329,0.8955891770901016,48954,61208,4283,417931,532376,53237,110162,1,42,0.225,refine
threshold__price_change_threshold_0p225__attempt_01,threshold__price_change_threshold_0p225,new_products,threshold,0.762892743395459,0.2763496354015159,0.8470840471682045,0.7535382478075888,0.41674265463345866,0.7989431948823957,84550,221403,15263,676923,998139,99813,305953,1,42,0.225,refine
