run_id,candidate_id,dataset_split,detector_name,anomaly_type,injected_count,detected_count,detection_rate
standard_zscore__threshold_3p000,standard_zscore__threshold_3p000,new_prices,standard_zscore,decimal_shift,594,584,0.9831649831649831
standard_zscore__threshold_3p000,standard_zscore__threshold_3p000,new_prices,standard_zscore,price_drop,600,527,0.8783333333333333
standard_zscore__threshold_3p000,standard_zscore__threshold_3p000,new_prices,standard_zscore,price_spike,642,638,0.9937694704049844
standard_zscore__threshold_3p000,standard_zscore__threshold_3p000,new_products,standard_zscore,decimal_shift,1900,1413,0.7436842105263158
standard_zscore__threshold_3p000,standard_zscore__threshold_3p000,new_products,standard_zscore,price_drop,1925,1183,0.6145454545454545
standard_zscore__threshold_3p000,standard_zscore__threshold_3p000,new_products,standard_zscore,price_spike,1979,1534,0.7751389590702374
