run_id,candidate_id,dataset_split,detector_name,accuracy,precision,recall,tnr,f1,g_mean,tp,fp,fn,tn,n_rows,n_injected,n_predicted,attempt_index,attempt_seed,threshold,stage
modified_sn__threshold_1p000__attempt_01,modified_sn__threshold_1p000,new_prices,modified_sn,0.5336264492041658,0.15102785663037713,0.7928436911487758,0.5048261055466099,0.2537241081137736,0.632651715329877,9683,54431,2530,55492,122136,12213,64114,1,42,1.0,coarse
modified_sn__threshold_1p000__attempt_01,modified_sn__threshold_1p000,new_products,modified_sn,0.5335004925816219,0.14349448098150072,0.7375947281713344,0.5108236043536041,0.24024984438386746,0.613824728726937,22386,133620,7964,139533,303503,30350,156006,1,42,1.0,coarse
modified_sn__threshold_1p500__attempt_01,modified_sn__threshold_1p500,new_prices,modified_sn,0.619686251391891,0.17948285869422756,0.7849013346434127,0.601330021924438,0.2921581177044284,0.6870114531575467,9586,43823,2627,66100,122136,12213,53409,1,42,1.5,coarse
modified_sn__threshold_1p500__attempt_01,modified_sn__threshold_1p500,new_products,modified_sn,0.6071439162051117,0.16746107166106716,0.7373970345963756,0.5926715064451059,0.2729384790814242,0.661085630869699,22380,111263,7970,161890,303503,30350,133643,1,42,1.5,coarse
modified_sn__threshold_2p000__attempt_01,modified_sn__threshold_2p000,new_prices,modified_sn,0.693022532259121,0.21393654098583262,0.7740112994350282,0.6840242715355295,0.3352187095515878,0.7276280060967375,9453,34733,2760,75190,122136,12213,44186,1,42,2.0,coarse
modified_sn__threshold_2p000__attempt_01,modified_sn__threshold_2p000,new_products,modified_sn,0.6616672652329632,0.18973311943998833,0.7287314662273476,0.6542157691843034,0.30107746445320216,0.6904691279896078,22117,94452,8233,178701,303503,30350,116569,1,42,2.0,coarse
modified_sn__threshold_2p500__attempt_01,modified_sn__threshold_2p500,new_prices,modified_sn,0.7380788629069235,0.24221173648948097,0.760746745271432,0.7355603467882063,0.3674365261409476,0.7480475518106143,9291,29068,2922,80855,122136,12213,38359,1,42,2.5,coarse
modified_sn__threshold_2p500__attempt_01,modified_sn__threshold_2p500,new_products,modified_sn,0.6975120509517204,0.20715157060079292,0.716177924217463,0.6954380878115928,0.321353065539112,0.705731823110357,21736,83192,8614,189961,303503,30350,104928,1,42,2.5,coarse
modified_sn__threshold_3p000__attempt_01,modified_sn__threshold_3p000,new_prices,modified_sn,0.7743499050239078,0.2711657173530552,0.7445345124048145,0.7776625456001018,0.39754295457526345,0.7609182638127822,9093,24440,3120,85483,122136,12213,33533,1,42,3.0,coarse
modified_sn__threshold_3p000__attempt_01,modified_sn__threshold_3p000,new_products,modified_sn,0.7366154535540012,0.2313584848419182,0.7035584843492586,0.7402884097923143,0.3482110824826326,0.721689816732094,21353,70941,8997,202212,303503,30350,92294,1,42,3.0,coarse
modified_sn__threshold_2p750__attempt_01,modified_sn__threshold_2p750,new_prices,modified_sn,0.755559376432829,0.2550946748847798,0.752313108982232,0.7559200531280987,0.3809997719309158,0.7541144245476372,9188,26830,3025,83093,122136,12213,36018,1,42,2.75,refine
modified_sn__threshold_2p750__attempt_01,modified_sn__threshold_2p750,new_products,modified_sn,0.7157161543707969,0.21760292439588402,0.7100164744645799,0.7163494451827365,0.33311433849388233,0.7131759302958173,21549,77480,8801,195673,303503,30350,99029,1,42,2.75,refine
