run_id,candidate_id,dataset_split,detector_name,accuracy,precision,recall,tnr,f1,g_mean,tp,fp,fn,tn,n_rows,n_injected,n_predicted
iqr__multiplier_1p500,iqr__multiplier_1p500,new_prices,iqr,0.8698774240761068,0.4275341059116914,0.8887025461198353,0.8677858147138041,0.5773287772990641,0.8781819077063894,5829,7805,730,51228,65592,6559,13634
iqr__multiplier_1p500,iqr__multiplier_1p500,new_products,iqr,0.8002935776213339,0.29926069423578716,0.7432372723255928,0.8066330287740352,0.426709133700692,0.7742865955663609,15139,35449,5230,147876,203694,20369,50588
