mh_level,scope_id,dataset_name,dataset_granularity,scope_kind,scope_market,detector_combination,test_case_name,anomaly_case,precision,recall,f1,true_negative_rate,false_positive_rate,false_negative_rate,g_mean,tp,fp,fn,tn,positive_count,negative_count,predicted_positive_count
mh10,COMPETITOR_1_COUNTRY_1,COMPETITOR_1_COUNTRY_1,competitor,competitor,B2B,Sanity -> Z-score,combined,negative_price,0.06641366223908918,1.0,0.12974634406038055,0.8280020975353959,0.17199790246460409,0.0,0.9198815305659671,350.0,4920.0,0.0,23685.0,350.0,28605.0,5270.0
mh15,COMPETITOR_1_COUNTRY_1,COMPETITOR_1_COUNTRY_1,competitor,competitor,B2B,Sanity -> Z-score,combined,negative_price,0.05349456855913097,1.0,0.12392380367084532,0.7816445221996312,0.21835547780036882,0.0,0.9044277256815388,261.0,4618.0,0.0,16531.0,261.0,21149.0,4879.0
mh20,COMPETITOR_1_COUNTRY_1,COMPETITOR_1_COUNTRY_1,competitor,competitor,B2B,Sanity -> Z-score,combined,negative_price,0.04743083003952569,1.0,0.10882577358040857,0.7641445959997554,0.23585540400024466,0.0,0.8914181633030372,192.0,3856.0,0.0,12493.0,192.0,16349.0,4048.0
mh25,COMPETITOR_1_COUNTRY_1,COMPETITOR_1_COUNTRY_1,competitor,competitor,B2B,Sanity -> Z-score,combined,negative_price,0.04294478527607362,1.0,0.09453686605598417,0.7376748452189865,0.26232515478101354,0.0,0.8818919499242172,154.0,3432.0,0.0,9651.0,154.0,13083.0,3586.0
mh30,COMPETITOR_1_COUNTRY_1,COMPETITOR_1_COUNTRY_1,competitor,competitor,B2B,Sanity -> Z-score,combined,negative_price,0.043162858179180266,1.0,0.09081451060917178,0.7256655574043261,0.27433444259567386,0.0,0.8721789111641729,119.0,2638.0,0.0,6978.0,119.0,9616.0,2757.0
mh5,COMPETITOR_1_COUNTRY_1,COMPETITOR_1_COUNTRY_1,competitor,competitor,B2B,Sanity -> Z-score,combined,negative_price,0.07714548560914707,1.0,0.1449800292903741,0.8510394569367841,0.14896054306321596,0.0,0.9250852889831452,587.0,7022.0,0.0,40118.0,587.0,47140.0,7609.0
mh10,COMPETITOR_1_COUNTRY_1,COMPETITOR_1_COUNTRY_1,competitor,competitor,B2B,Sanity -> Z-score,combined,price_drop,0.051233396584440226,0.7012987012987013,0.11216783216783216,0.8249912495624782,0.17500875043752187,0.2987012987012987,0.805251179449407,270.0,5000.0,115.0,23570.0,385.0,28570.0,5270.0
mh15,COMPETITOR_1_COUNTRY_1,COMPETITOR_1_COUNTRY_1,competitor,competitor,B2B,Sanity -> Z-score,combined,price_drop,0.03832752613240418,0.7137404580152672,0.08783234392436517,0.7781350482315113,0.22186495176848875,0.2862595419847328,0.7954325179709126,187.0,4692.0,75.0,16456.0,262.0,21148.0,4879.0
mh20,COMPETITOR_1_COUNTRY_1,COMPETITOR_1_COUNTRY_1,competitor,competitor,B2B,Sanity -> Z-score,combined,price_drop,0.038537549407114624,0.7761194029850746,0.08741183173708629,0.761811505507956,0.23818849449204407,0.22388059701492538,0.8148314852349433,156.0,3892.0,45.0,12448.0,201.0,16340.0,4048.0
mh25,COMPETITOR_1_COUNTRY_1,COMPETITOR_1_COUNTRY_1,competitor,competitor,B2B,Sanity -> Z-score,combined,price_drop,0.03625209146681539,0.8024691358024691,0.08317884871720878,0.7356787762906309,0.264321223709369,0.19753086419753085,0.8183112805263033,130.0,3456.0,32.0,9619.0,162.0,13075.0,3586.0
