mh_level,scope_id,dataset_name,dataset_granularity,scope_kind,scope_market,detector_combination,test_case_name,precision,recall,f1,true_negative_rate,false_positive_rate,false_negative_rate,g_mean,tp,fp,fn,tn,positive_count,negative_count,predicted_positive_count
mh20,COMPETITOR_1_COUNTRY_2,COMPETITOR_1_COUNTRY_2,competitor,competitor,B2B,Sanity -> Z-score (>=5) -> IF,combined,0.3562722096977571,0.8816187594553706,0.5378955028127609,0.8230134050510568,0.1769865949489431,0.1183812405446293,0.8679746388811274,9324.0,16847.0,1252.0,78341.0,10576.0,95188.0,26171.0
mh25,COMPETITOR_1_COUNTRY_2,COMPETITOR_1_COUNTRY_2,competitor,competitor,B2B,Sanity -> Z-score,combined,0.4398776193499971,0.8139286477248451,0.6403890739834701,0.8848609265236378,0.1151390734763622,0.1860713522751549,0.8806065164851598,7620.0,9703.0,1742.0,74569.0,9362.0,84272.0,17323.0
mh25,COMPETITOR_1_COUNTRY_2,COMPETITOR_1_COUNTRY_2,competitor,competitor,B2B,Sanity -> IF,combined,0.446913717428746,0.859218115787225,0.6282020417880948,0.8818706094550978,0.1181293905449022,0.140781884212775,0.8836664834685233,8044.0,9955.0,1318.0,74317.0,9362.0,84272.0,17999.0
mh25,COMPETITOR_1_COUNTRY_2,COMPETITOR_1_COUNTRY_2,competitor,competitor,B2B,Sanity -> Z-score (>=10) -> IF,combined,0.3798181230669805,0.8788720358897671,0.5505998804368772,0.8405757546990696,0.1594242453009303,0.1211279641102328,0.8710801395342087,8228.0,13435.0,1134.0,70837.0,9362.0,84272.0,21663.0
mh25,COMPETITOR_1_COUNTRY_2,COMPETITOR_1_COUNTRY_2,competitor,competitor,B2B,Sanity -> Z-score (>=5) -> IF,combined,0.3457052403565775,0.8864558854945525,0.5387653655723033,0.8136154357319157,0.1863845642680843,0.1135441145054475,0.8672375301230415,8299.0,15707.0,1063.0,68565.0,9362.0,84272.0,24006.0
mh30,COMPETITOR_1_COUNTRY_2,COMPETITOR_1_COUNTRY_2,competitor,competitor,B2B,Sanity -> IF,combined,0.4947831271426442,0.8645656986586795,0.6593849884853161,0.9019298651698398,0.0980701348301602,0.1354343013413204,0.8935600903608816,6639.0,6779.0,1040.0,62345.0,7679.0,69124.0,13418.0
mh30,COMPETITOR_1_COUNTRY_2,COMPETITOR_1_COUNTRY_2,competitor,competitor,B2B,Sanity -> Z-score,combined,0.433998360207707,0.8271910405000651,0.6357419817557697,0.8801573982987095,0.1198426017012904,0.1728089594999348,0.8831409099521377,6352.0,8284.0,1327.0,60840.0,7679.0,69124.0,14636.0
mh30,COMPETITOR_1_COUNTRY_2,COMPETITOR_1_COUNTRY_2,competitor,competitor,B2B,Sanity -> Z-score (>=10) -> IF,combined,0.4013926590345804,0.8857924208881365,0.567250236539089,0.853249233261964,0.146750766738036,0.1142075791118635,0.87894964298131,6802.0,10144.0,877.0,58980.0,7679.0,69124.0,16946.0
mh30,COMPETITOR_1_COUNTRY_2,COMPETITOR_1_COUNTRY_2,competitor,competitor,B2B,Sanity -> Z-score (>=5) -> IF,combined,0.3627638137660409,0.890871207188436,0.554013787408208,0.8261530004050691,0.1738469995949308,0.109128792811564,0.8747000268418099,6841.0,12017.0,838.0,57107.0,7679.0,69124.0,18858.0
mh5,COMPETITOR_1_COUNTRY_2,COMPETITOR_1_COUNTRY_2,competitor,competitor,B2B,Sanity -> Z-score,combined,0.4717400246812011,0.7845838084378564,0.6291017663829611,0.9023837757304874,0.0976162242695126,0.2154161915621436,0.8661446696407468,17202.0,19263.0,4723.0,178071.0,21925.0,197334.0,36465.0
mh5,COMPETITOR_1_COUNTRY_2,COMPETITOR_1_COUNTRY_2,competitor,competitor,B2B,Sanity -> IF,combined,0.3629411993617932,0.850763968072976,0.5260703124895476,0.8340833307995581,0.1659166692004419,0.1492360319270239,0.8558774052121649,18653.0,32741.0,3272.0,164593.0,21925.0,197334.0,51394.0
mh5,COMPETITOR_1_COUNTRY_2,COMPETITOR_1_COUNTRY_2,competitor,competitor,B2B,Sanity -> Z-score (>=10) -> IF,combined,0.3381385258099797,0.8601596351197264,0.5027564437730059,0.8129364427822879,0.1870635572177121,0.1398403648802736,0.8499271515719111,18859.0,36914.0,3066.0,160420.0,21925.0,197334.0,55773.0
mh5,COMPETITOR_1_COUNTRY_2,COMPETITOR_1_COUNTRY_2,competitor,competitor,B2B,Sanity -> Z-score (>=5) -> IF,combined,0.3138383871712805,0.8676396807297605,0.4815587459799,0.7892355093394955,0.2107644906605045,0.1323603192702394,0.8426907707234961,19023.0,41591.0,2902.0,155743.0,21925.0,197334.0,60614.0
mh10,COMPETITOR_1_COUNTRY_3,COMPETITOR_1_COUNTRY_3,competitor,competitor,B2B,Sanity -> Z-score,combined,0.466553065058767,0.7930778371954843,0.6751682127013081,0.8992482195759991,0.1007517804240008,0.2069221628045157,0.8787229972848545,21356.0,24418.0,5572.0,217940.0,26928.0,242358.0,45774.0
mh10,COMPETITOR_1_COUNTRY_3,COMPETITOR_1_COUNTRY_3,competitor,competitor,B2B,Sanity -> IF,combined,0.3720272171153783,0.8446598336304219,0.5561960115551887,0.8415855882619926,0.1584144117380074,0.1553401663695781,0.8639014275369822,22745.0,38393.0,4183.0,203965.0,26928.0,242358.0,61138.0
mh10,COMPETITOR_1_COUNTRY_3,COMPETITOR_1_COUNTRY_3,competitor,competitor,B2B,Sanity -> Z-score (>=10) -> IF,combined,0.3430516655741613,0.8551322043969103,0.5205026645281117,0.8180501572054564,0.1819498427945436,0.1448677956030897,0.8567607214824491,23027.0,44097.0,3901.0,198261.0,26928.0,242358.0,67124.0
mh10,COMPETITOR_1_COUNTRY_3,COMPETITOR_1_COUNTRY_3,competitor,competitor,B2B,Sanity -> Z-score (>=5) -> IF,combined,0.3192151891757833,0.8603683897801545,0.5084701592432911,0.7961280419874731,0.2038719580125269,0.1396316102198455,0.8524629791008611,23168.0,49410.0,3760.0,192948.0,26928.0,242358.0,72578.0
mh15,COMPETITOR_1_COUNTRY_3,COMPETITOR_1_COUNTRY_3,competitor,competitor,B2B,Sanity -> Z-score,combined,0.4539495879319485,0.8013442232431512,0.6766387688687382,0.8929015365273819,0.107098463472618,0.1986557767568487,0.8812270839119931,18838.0,22660.0,4670.0,188921.0,23508.0,211581.0,41498.0
mh15,COMPETITOR_1_COUNTRY_3,COMPETITOR_1_COUNTRY_3,competitor,competitor,B2B,Sanity -> IF,combined,0.3898732199019359,0.8489875786966139,0.5792036806403533,0.8523827753909851,0.147617224609015,0.151012421303386,0.8714853546908068,19958.0,31233.0,3550.0,180348.0,23508.0,211581.0,51191.0
mh15,COMPETITOR_1_COUNTRY_3,COMPETITOR_1_COUNTRY_3,competitor,competitor,B2B,Sanity -> Z-score (>=10) -> IF,combined,0.355071955071955,0.8606431852986217,0.5357308224640257,0.826317107868854,0.173682892131146,0.1393568147013782,0.8631890209428159,20232.0,36748.0,3276.0,174833.0,23508.0,211581.0,56980.0
mh15,COMPETITOR_1_COUNTRY_3,COMPETITOR_1_COUNTRY_3,competitor,competitor,B2B,Sanity -> Z-score (>=5) -> IF,combined,0.3267425251568794,0.8660456014973626,0.525529928151634,0.8017307792287587,0.1982692207712412,0.1339543985026374,0.8593325658681201,20359.0,41950.0,3149.0,169631.0,23508.0,211581.0,62309.0
mh20,COMPETITOR_1_COUNTRY_3,COMPETITOR_1_COUNTRY_3,competitor,competitor,B2B,Sanity -> Z-score,combined,0.4475123311173064,0.8002492689708067,0.67332899599661,0.8902322113336174,0.1097677886663826,0.1997507310291932,0.8804562608736186,16694.0,20610.0,4167.0,167150.0,20861.0,187760.0,37304.0
mh20,COMPETITOR_1_COUNTRY_3,COMPETITOR_1_COUNTRY_3,competitor,competitor,B2B,Sanity -> IF,combined,0.4350801234199263,0.8381669143377595,0.644461423816749,0.8790850021303792,0.1209149978696207,0.1618330856622405,0.8828448729938898,17485.0,22703.0,3376.0,165057.0,20861.0,187760.0,40188.0
mh20,COMPETITOR_1_COUNTRY_3,COMPETITOR_1_COUNTRY_3,competitor,competitor,B2B,Sanity -> Z-score (>=10) -> IF,combined,0.3850055270173613,0.8514932170078137,0.580212346922714,0.8488815509160631,0.1511184490839369,0.1485067829921863,0.8738038492838167,17763.0,28374.0,3098.0,159386.0,20861.0,187760.0,46137.0
mh20,COMPETITOR_1_COUNTRY_3,COMPETITOR_1_COUNTRY_3,competitor,competitor,B2B,Sanity -> Z-score (>=5) -> IF,combined,0.3483510927899199,0.8587795407698576,0.5681373493409756,0.8215115040477204,0.1784884959522795,0.1412204592301423,0.8699188192850779,17915.0,33513.0,2946.0,154247.0,20861.0,187760.0,51428.0
mh25,COMPETITOR_1_COUNTRY_3,COMPETITOR_1_COUNTRY_3,competitor,competitor,B2B,Sanity -> Z-score,combined,0.437780759582288,0.8164064624925202,0.6700809180393106,0.8835069990087759,0.116493000991224,0.1835935375074797,0.8843154268143876,15008.0,19274.0,3375.0,146178.0,18383.0,165452.0,34282.0
mh25,COMPETITOR_1_COUNTRY_3,COMPETITOR_1_COUNTRY_3,competitor,competitor,B2B,Sanity -> IF,combined,0.4404092929631804,0.8569330359571343,0.6243750000000001,0.8790223146290163,0.1209776853709837,0.1430669640428657,0.8834269913258659,15753.0,20016.0,2630.0,145436.0,18383.0,165452.0,35769.0
mh25,COMPETITOR_1_COUNTRY_3,COMPETITOR_1_COUNTRY_3,competitor,competitor,B2B,Sanity -> Z-score (>=10) -> IF,combined,0.3874202590373091,0.8721644998096068,0.565849655817223,0.8467773130575635,0.1532226869424365,0.1278355001903933,0.8745739235193157,16033.0,25351.0,2350.0,140101.0,18383.0,165452.0,41384.0
