run_id,candidate_id,dataset_split,detector_name,accuracy,precision,recall,tnr,f1,g_mean,tp,fp,fn,tn,n_rows,n_injected,n_predicted
hybrid_weighted__threshold_3p750__w_0p200,hybrid_weighted__threshold_3p750__w_0p200,new_prices,hybrid_weighted,0.8382251085475114,0.3154733434924307,0.5280679215773892,0.8726868756245048,0.39498092081441666,0.6788504582004036,85086,184623,76041,1265526,1611276,161127,269709
hybrid_weighted__threshold_3p750__w_0p200,hybrid_weighted__threshold_3p750__w_0p200,new_products,hybrid_weighted,0.801421948108975,0.2578915709499406,0.5250250411968076,0.8321326163137395,0.3458849398814979,0.6609768991132204,162490,467581,147000,2317838,3094909,309490,630071
