run_id,candidate_id,dataset_split,detector_name,accuracy,precision,recall,tnr,f1,g_mean,tp,fp,fn,tn,n_rows,n_injected,n_predicted,attempt_index,attempt_seed,threshold,stage
modified_mad__threshold_1p000__attempt_01,modified_mad__threshold_1p000,new_prices,modified_mad,0.46210407239819007,0.15159694107062527,0.9546742209631728,0.40747722274583725,0.2616459627329193,0.6237050586496148,337,1886,16,1297,3536,353,2223,1,42,1.0,coarse
modified_mad__threshold_1p000__attempt_01,modified_mad__threshold_1p000,new_products,modified_mad,0.34509803921568627,0.1203577064702788,0.88,0.2856898761213157,0.21175381767700135,0.5014051166340027,1144,8361,156,3344,13005,1300,9505,1,42,1.0,coarse
modified_mad__threshold_2p000__attempt_01,modified_mad__threshold_2p000,new_prices,modified_mad,0.6148190045248869,0.19952352590827874,0.9490084985835694,0.5777568331762488,0.32972440944881887,0.7404702187117249,335,1344,18,1839,3536,353,1679,1,42,2.0,coarse
modified_mad__threshold_2p000__attempt_01,modified_mad__threshold_2p000,new_products,modified_mad,0.5021145713187236,0.15328956183840278,0.88,0.46014523707817173,0.2610977975579139,0.6363393816422107,1144,6319,156,5386,13005,1300,7463,1,42,2.0,coarse
modified_mad__threshold_3p000__attempt_01,modified_mad__threshold_3p000,new_prices,modified_mad,0.692024886877828,0.23601147776183645,0.9320113314447592,0.6654099905749293,0.37664567830566686,0.7875085086984042,329,1065,24,2118,3536,353,1394,1,42,3.0,coarse
modified_mad__threshold_3p000__attempt_01,modified_mad__threshold_3p000,new_products,modified_mad,0.6309880815071126,0.1967412029814526,0.8730769230769231,0.6041008116189662,0.3211203847786108,0.7262413358082552,1135,4634,165,7071,13005,1300,5769,1,42,3.0,coarse
modified_mad__threshold_4p000__attempt_01,modified_mad__threshold_4p000,new_prices,modified_mad,0.7282239819004525,0.2568,0.9093484419263456,0.7081369776939994,0.40049906425452275,0.8024607512747709,321,929,32,2254,3536,353,1250,1,42,4.0,coarse
modified_mad__threshold_4p000__attempt_01,modified_mad__threshold_4p000,new_products,modified_mad,0.702883506343714,0.23123689727463312,0.8484615384615385,0.6867150790260572,0.3634266886326194,0.763316010859975,1103,3667,197,8038,13005,1300,4770,1,42,4.0,coarse
modified_mad__threshold_5p000__attempt_01,modified_mad__threshold_5p000,new_prices,modified_mad,0.752262443438914,0.27121609798775154,0.8781869688385269,0.7382972038956959,0.4144385026737968,0.8052099003310386,310,833,43,2350,3536,353,1143,1,42,5.0,coarse
modified_mad__threshold_5p000__attempt_01,modified_mad__threshold_5p000,new_products,modified_mad,0.7457900807381777,0.25901009130225855,0.8292307692307692,0.7365228534814182,0.39472720615159285,0.78150330283911,1078,3084,222,8621,13005,1300,4162,1,42,5.0,coarse
modified_mad__threshold_6p000__attempt_01,modified_mad__threshold_6p000,new_prices,modified_mad,0.7697963800904978,0.2851817334575955,0.8668555240793201,0.7590323594093622,0.42917251051893407,0.8111543587437384,306,767,47,2416,3536,353,1073,1,42,6.0,coarse
modified_mad__threshold_6p000__attempt_01,modified_mad__threshold_6p000,new_products,modified_mad,0.7617839292579777,0.26865671641791045,0.803076923076923,0.7571977787270397,0.40262244504435013,0.7798000142990458,1044,2842,256,8863,13005,1300,3886,1,42,6.0,coarse
modified_mad__threshold_5p500__attempt_01,modified_mad__threshold_5p500,new_prices,modified_mad,0.7632918552036199,0.28039927404718695,0.8753541076487252,0.7508639648130694,0.42474226804123716,0.8107230451174606,309,793,44,2390,3536,353,1102,1,42,5.5,refine
modified_mad__threshold_5p500__attempt_01,modified_mad__threshold_5p500,new_products,modified_mad,0.756324490580546,0.2656132430398796,0.8146153846153846,0.7498504912430585,0.4006052581804426,0.7815623751998296,1059,2928,241,8777,13005,1300,3987,1,42,5.5,refine
modified_mad__threshold_5p750__attempt_01,modified_mad__threshold_5p750,new_prices,modified_mad,0.766685520361991,0.2826887661141805,0.8696883852691218,0.7552623311341502,0.4266851980542043,0.8104584364535,307,779,46,2404,3536,353,1086,1,42,5.75,refine
modified_mad__threshold_5p750__attempt_01,modified_mad__threshold_5p750,new_products,modified_mad,0.7572472126105344,0.265352539802881,0.8076923076923077,0.7516445963263563,0.39946737683089223,0.7791646543390478,1050,2907,250,8798,13005,1300,3957,1,42,5.75,refine
