run_id,candidate_id,dataset_split,detector_name,accuracy,precision,recall,tnr,f1,g_mean,tp,fp,fn,tn,n_rows,n_injected,n_predicted,attempt_index,attempt_seed,price_change_threshold,stage
threshold__price_change_threshold_0p100__attempt_01,threshold__price_change_threshold_0p100,new_prices,threshold,0.5608353510895884,0.18530199602523115,0.9986030267753201,0.5121970147709342,0.31259793739295216,0.7151793406241109,4289,18857,6,19800,42952,4295,23146,1,42,0.1,coarse
threshold__price_change_threshold_0p100__attempt_01,threshold__price_change_threshold_0p100,new_products,threshold,0.5171135125181012,0.1654599441250896,0.9469278419554663,0.4693594739632258,0.2816978571339634,0.6666704986583329,11312,57055,634,50466,119467,11946,68367,1,42,0.1,coarse
threshold__price_change_threshold_0p150__attempt_01,threshold__price_change_threshold_0p150,new_prices,threshold,0.6430201154777426,0.2185045394267061,0.9974388824214202,0.6036422898828155,0.3584787247395506,0.7759486394105105,4284,15322,11,23335,42952,4295,19606,1,42,0.15,coarse
threshold__price_change_threshold_0p150__attempt_01,threshold__price_change_threshold_0p150,new_products,threshold,0.5962483363606687,0.19163508437993915,0.9439142809308555,0.5576213018852131,0.31858957153149586,0.7254975604374617,11276,47565,670,59956,119467,11946,58841,1,42,0.15,coarse
threshold__price_change_threshold_0p200__attempt_01,threshold__price_change_threshold_0p200,new_prices,threshold,0.7131681877444589,0.2579185520361991,0.9953434225844005,0.6818170059756319,0.4096789650215621,0.8237973490513514,4275,12300,20,26357,42952,4295,16575,1,42,0.2,coarse
threshold__price_change_threshold_0p200__attempt_01,threshold__price_change_threshold_0p200,new_products,threshold,0.6537788678044983,0.21657609742937525,0.9408170098777834,0.6218878172636043,0.3520989974937343,0.7649069464433995,11239,40655,707,66866,119467,11946,51894,1,42,0.2,coarse
threshold__price_change_threshold_0p250__attempt_01,threshold__price_change_threshold_0p250,new_prices,threshold,0.7681598062953995,0.30058454820762026,0.9937136204889406,0.7430995679954472,0.4615550989510111,0.8593184288123487,4268,9931,27,28726,42952,4295,14199,1,42,0.25,coarse
threshold__price_change_threshold_0p250__attempt_01,threshold__price_change_threshold_0p250,new_products,threshold,0.7049059572936459,0.2450225353345294,0.937468608739327,0.6790673449837706,0.38850343439950047,0.7978748768712073,11199,34507,747,73014,119467,11946,45706,1,42,0.25,coarse
threshold__price_change_threshold_0p300__attempt_01,threshold__price_change_threshold_0p300,new_prices,threshold,0.8118597504190724,0.34609756097560973,0.9911525029103608,0.7919393641513827,0.5130460982223561,0.8859642672996934,4257,8043,38,30614,42952,4295,12300,1,42,0.3,coarse
threshold__price_change_threshold_0p300__attempt_01,threshold__price_change_threshold_0p300,new_products,threshold,0.744121807695849,0.2725740663849742,0.934203917629332,0.7230029482612699,0.4220159201346215,0.8218468146335031,11160,29783,786,77738,119467,11946,40943,1,42,0.3,coarse
threshold__price_change_threshold_0p400__attempt_01,threshold__price_change_threshold_0p400,new_prices,threshold,0.8763969081765692,0.4465077020468453,0.9853317811408615,0.864293659621802,0.6145356857619981,0.9228304346216069,4232,5246,63,33411,42952,4295,9478,1,42,0.4,coarse
threshold__price_change_threshold_0p400__attempt_01,threshold__price_change_threshold_0p400,new_products,threshold,0.801007809688031,0.3255450334837891,0.9237401640716558,0.7873717692357772,0.48142573566302377,0.8528346424127287,11035,22862,911,84659,119467,11946,33897,1,42,0.4,coarse
threshold__price_change_threshold_0p500__attempt_01,threshold__price_change_threshold_0p500,new_prices,threshold,0.9136245110821382,0.5377858157860742,0.9692665890570431,0.9074423778358383,0.6917580591558659,0.937845178230797,4163,3578,132,35079,42952,4295,7741,1,42,0.5,coarse
threshold__price_change_threshold_0p500__attempt_01,threshold__price_change_threshold_0p500,new_products,threshold,0.8285719068864206,0.3582297827098146,0.9025615268709192,0.8203513732201151,0.5128912567786129,0.8604752105576327,10782,19316,1164,88205,119467,11946,30098,1,42,0.5,coarse
threshold__price_change_threshold_0p450__attempt_01,threshold__price_change_threshold_0p450,new_prices,threshold,0.8985844663810766,0.4963952251506914,0.9778812572759022,0.889774167679851,0.658513640639699,0.9327880154581705,4200,4261,95,34396,42952,4295,8461,1,42,0.45,refine
threshold__price_change_threshold_0p450__attempt_01,threshold__price_change_threshold_0p450,new_products,threshold,0.8214653418935773,0.3500591262104893,0.9168759417378202,0.8108648543075306,0.5066728345090783,0.8622427018626005,10953,20336,993,87185,119467,11946,31289,1,42,0.45,refine
threshold__price_change_threshold_0p475__attempt_01,threshold__price_change_threshold_0p475,new_prices,threshold,0.9054758800521513,0.5144473134144842,0.9741559953434226,0.8978451509429082,0.6733183134856776,0.9352225599722529,4184,3949,111,34708,42952,4295,8133,1,42,0.475,refine
threshold__price_change_threshold_0p475__attempt_01,threshold__price_change_threshold_0p475,new_products,threshold,0.8241606468731951,0.35292971920142835,0.910095429432446,0.8146129593288753,0.5086196814109611,0.8610316666892389,10872,19933,1074,87588,119467,11946,30805,1,42,0.475,refine
