schema_version,sweep_id,run_id,candidate_id,experiment_family,detector_family,dataset_name,dataset_granularity,status,error,training_time_sec,n_train,n_eval_prices,n_eval_products,combined_precision,combined_recall,combined_f1,stage,attempt_count,weighted_f1_mean,rank_score,default_distance,new_prices_accuracy_mean,new_prices_accuracy_std,new_prices_precision_mean,new_prices_precision_std,new_prices_recall_mean,new_prices_recall_std,new_prices_f1_mean,new_prices_f1_std,new_prices_g_mean_mean,new_prices_g_mean_std,new_products_accuracy_mean,new_products_accuracy_std,new_products_precision_mean,new_products_precision_std,new_products_recall_mean,new_products_recall_std,new_products_f1_mean,new_products_f1_std,new_products_g_mean_mean,new_products_g_mean_std,threshold,mh_level,granularity,scope_id,family_output_dir,candidate_metrics_path,best_configuration_path
phase2.v1,global_single_attempt_batch,standard_zscore__threshold_2p500,standard_zscore__threshold_2p500,tuning,standard_zscore,GLOBAL,global,ok,,972.3566166000674,9287493,1070582,2591524,0.4889363756358011,0.7234272328242837,0.5834940330161805,coarse,1,0.5834940330161805,0.8104015131286991,0.1666666666666666,0.9157159376862304,0.0,0.5533466501791433,0.0,0.8150722038521175,0.0,0.6591804436588065,0.0,0.8691888432170622,0.0,0.8514395390511529,0.0,0.3386457350346695,0.0,0.5095889670926714,0.0,0.4068924081833867,0.0,0.673231076255852,0.0,2.5,mh11,global,GLOBAL_2026-02-08,C:\Users\Administrator\Desktop\dippa\src\results\tuning\statistical\global_single_attempt_batch\mh11\global\GLOBAL_2026-02-08\standard_zscore,C:\Users\Administrator\Desktop\dippa\src\results\tuning\statistical\global_single_attempt_batch\mh11\global\GLOBAL_2026-02-08\standard_zscore\candidate_metrics.csv,C:\Users\Administrator\Desktop\dippa\src\results\tuning\statistical\global_single_attempt_batch\mh11\global\GLOBAL_2026-02-08\standard_zscore\best_configuration.json
phase2.v1,global_single_attempt_batch,standard_zscore__threshold_3p000,standard_zscore__threshold_3p000,tuning,standard_zscore,GLOBAL,global,ok,,951.6093514999376,9287493,1070582,2591524,0.5655150124125407,0.7051082745890613,0.6276343482197598,coarse,1,0.6276343482197598,0.8101161655362862,0.0,0.9353417113308462,0.0,0.6422855337775839,0.0,0.797670421640606,0.0,0.7115942270515299,0.0,0.8708020468412174,0.0,0.8712344550928334,0.0,0.3863837958941064,0.0,0.4891299314687905,0.0,0.4317279642789633,0.0,0.6685157758247803,0.0,3.0,mh11,global,GLOBAL_2026-02-08,C:\Users\Administrator\Desktop\dippa\src\results\tuning\statistical\global_single_attempt_batch\mh11\global\GLOBAL_2026-02-08\standard_zscore,C:\Users\Administrator\Desktop\dippa\src\results\tuning\statistical\global_single_attempt_batch\mh11\global\GLOBAL_2026-02-08\standard_zscore\candidate_metrics.csv,C:\Users\Administrator\Desktop\dippa\src\results\tuning\statistical\global_single_attempt_batch\mh11\global\GLOBAL_2026-02-08\standard_zscore\best_configuration.json
phase2.v1,global_single_attempt_batch,standard_zscore__threshold_3p500,standard_zscore__threshold_3p500,tuning,standard_zscore,GLOBAL,global,ok,,949.1784074000316,9287493,1070582,2591524,0.6242676194760132,0.6868284783944388,0.6540346259808147,coarse,1,0.6540346259808147,0.8052741482197365,0.1666666666666666,0.946573919606345,0.0,0.7128683282529437,0.0,0.7798483065254348,0.0,0.744855581576893,0.0,0.8675429564122905,0.0,0.8814427340823392,0.0,0.417532632329842,0.0,0.4697822127554485,0.0,0.4421190629232987,0.0,0.6599802624371106,0.0,3.5,mh11,global,GLOBAL_2026-02-08,C:\Users\Administrator\Desktop\dippa\src\results\tuning\statistical\global_single_attempt_batch\mh11\global\GLOBAL_2026-02-08\standard_zscore,C:\Users\Administrator\Desktop\dippa\src\results\tuning\statistical\global_single_attempt_batch\mh11\global\GLOBAL_2026-02-08\standard_zscore\candidate_metrics.csv,C:\Users\Administrator\Desktop\dippa\src\results\tuning\statistical\global_single_attempt_batch\mh11\global\GLOBAL_2026-02-08\standard_zscore\best_configuration.json
phase2.v1,global_single_attempt_batch,standard_zscore__threshold_4p000,standard_zscore__threshold_4p000,tuning,standard_zscore,GLOBAL,global,ok,,962.178020499996,9287493,1070582,2591524,0.6685745521893147,0.6674152044088486,0.6679695679871608,coarse,1,0.6679695679871608,0.7973317591378711,0.3333333333333333,0.9528620880978758,0.0,0.7663876938139574,0.0,0.7604102449139719,0.0,0.7633872684392891,0.0,0.8607126823138088,0.0,0.8877957526150636,0.0,0.440343888398482,0.0,0.4504267765635611,0.0,0.4453282669321949,0.0,0.6494429383940166,0.0,4.0,mh11,global,GLOBAL_2026-02-08,C:\Users\Administrator\Desktop\dippa\src\results\tuning\statistical\global_single_attempt_batch\mh11\global\GLOBAL_2026-02-08\standard_zscore,C:\Users\Administrator\Desktop\dippa\src\results\tuning\statistical\global_single_attempt_batch\mh11\global\GLOBAL_2026-02-08\standard_zscore\candidate_metrics.csv,C:\Users\Administrator\Desktop\dippa\src\results\tuning\statistical\global_single_attempt_batch\mh11\global\GLOBAL_2026-02-08\standard_zscore\best_configuration.json
phase2.v1,global_single_attempt_batch,standard_zscore__threshold_4p500,standard_zscore__threshold_4p500,tuning,standard_zscore,GLOBAL,global,ok,,974.5452890000306,9287493,1070582,2591524,0.699586251323538,0.6495921745542628,0.6736558702007183,coarse,1,0.6736558702007183,0.7887317297887104,0.5,0.9559389192046944,0.0,0.802194031507665,0.0,0.742466700293299,0.0,0.7711756288049674,0.0,0.8528560527363823,0.0,0.8925061083748405,0.0,0.4601680975605754,0.0,0.432884947829845,0.0,0.4461097667908037,0.0,0.6391083095774759,0.0,4.5,mh11,global,GLOBAL_2026-02-08,C:\Users\Administrator\Desktop\dippa\src\results\tuning\statistical\global_single_attempt_batch\mh11\global\GLOBAL_2026-02-08\standard_zscore,C:\Users\Administrator\Desktop\dippa\src\results\tuning\statistical\global_single_attempt_batch\mh11\global\GLOBAL_2026-02-08\standard_zscore\candidate_metrics.csv,C:\Users\Administrator\Desktop\dippa\src\results\tuning\statistical\global_single_attempt_batch\mh11\global\GLOBAL_2026-02-08\standard_zscore\best_configuration.json
phase2.v1,global_single_attempt_batch,standard_zscore__threshold_5p000,standard_zscore__threshold_5p000,tuning,standard_zscore,GLOBAL,global,ok,,989.736112899962,9287493,1070582,2591524,0.7217313652872778,0.6328192457165965,0.6743549862057159,coarse,1,0.6743549862057159,0.7798307812122217,0.6666666666666666,0.9572550257710292,0.0,0.8259038706933219,0.0,0.7254759102542547,0.0,0.7724393081979931,0.0,0.8444813639333203,0.0,0.8962857376586132,0.0,0.4786621860065082,0.0,0.4166203617953942,0.0,0.445491568223736,0.0,0.6289794215296586,0.0,5.0,mh11,global,GLOBAL_2026-02-08,C:\Users\Administrator\Desktop\dippa\src\results\tuning\statistical\global_single_attempt_batch\mh11\global\GLOBAL_2026-02-08\standard_zscore,C:\Users\Administrator\Desktop\dippa\src\results\tuning\statistical\global_single_attempt_batch\mh11\global\GLOBAL_2026-02-08\standard_zscore\candidate_metrics.csv,C:\Users\Administrator\Desktop\dippa\src\results\tuning\statistical\global_single_attempt_batch\mh11\global\GLOBAL_2026-02-08\standard_zscore\best_configuration.json
phase2.v1,global_single_attempt_batch,standard_zscore__threshold_2p250,standard_zscore__threshold_2p250,tuning,standard_zscore,GLOBAL,global,ok,,936.9138792000012,9287493,1070582,2591524,0.4468763227922717,0.7324628069004152,0.555090566275611,refine,1,0.555090566275611,0.8082292351156419,0.25,0.9008595324785956,0.0,0.5026240131428832,0.0,0.8230305068280745,0.0,0.6241066432451958,0.0,0.8651890883780977,0.0,0.8397263540681081,0.0,0.316798378640845,0.0,0.521138173735877,0.0,0.3940530533465799,0.0,0.6753229108365786,0.0,2.25,mh11,global,GLOBAL_2026-02-08,C:\Users\Administrator\Desktop\dippa\src\results\tuning\statistical\global_single_attempt_batch\mh11\global\GLOBAL_2026-02-08\standard_zscore,C:\Users\Administrator\Desktop\dippa\src\results\tuning\statistical\global_single_attempt_batch\mh11\global\GLOBAL_2026-02-08\standard_zscore\candidate_metrics.csv,C:\Users\Administrator\Desktop\dippa\src\results\tuning\statistical\global_single_attempt_batch\mh11\global\GLOBAL_2026-02-08\standard_zscore\best_configuration.json
phase2.v1,global_single_attempt_batch,standard_zscore__threshold_2p750,standard_zscore__threshold_2p750,tuning,standard_zscore,GLOBAL,global,ok,,948.5695357000222,9287493,1070582,2591524,0.5299672045983704,0.7144673934321273,0.6085237478817356,refine,1,0.6085237478817356,0.8111517919610036,0.0833333333333333,0.9272582576579842,0.0,0.6016426103432903,0.0,0.8067309308972707,0.0,0.6892542197039224,0.0,0.8711208729199642,0.0,0.8622162094582184,0.0,0.3627245911935577,0.0,0.4991858060134593,0.0,0.4201526469632998,0.0,0.6712239363900958,0.0,2.75,mh11,global,GLOBAL_2026-02-08,C:\Users\Administrator\Desktop\dippa\src\results\tuning\statistical\global_single_attempt_batch\mh11\global\GLOBAL_2026-02-08\standard_zscore,C:\Users\Administrator\Desktop\dippa\src\results\tuning\statistical\global_single_attempt_batch\mh11\global\GLOBAL_2026-02-08\standard_zscore\candidate_metrics.csv,C:\Users\Administrator\Desktop\dippa\src\results\tuning\statistical\global_single_attempt_batch\mh11\global\GLOBAL_2026-02-08\standard_zscore\best_configuration.json
phase2.v1,global_single_attempt_batch,standard_zscore__threshold_2p000,standard_zscore__threshold_2p000,tuning,standard_zscore,GLOBAL,global,ok,,916.6424582999898,8902472,985100,2474341,0.3971771834957969,0.7378066132585691,0.5163675088983216,coarse,1,0.5163675088983216,0.8009622460409693,0.3333333333333333,0.8779788853923459,0.0,0.4410154062005471,0.0,0.8232362196731297,0.0,0.5743474611982422,0.0,0.8531068913259556,0.0,0.825092418546999,0.0,0.2948879971847133,0.0,0.5384708649579282,0.0,0.3810809535318404,0.0,0.6792914070426682,0.0,2.0,mh12,global,GLOBAL_2026-02-08,C:\Users\Administrator\Desktop\dippa\src\results\tuning\statistical\global_single_attempt_batch\mh12\global\GLOBAL_2026-02-08\standard_zscore,C:\Users\Administrator\Desktop\dippa\src\results\tuning\statistical\global_single_attempt_batch\mh12\global\GLOBAL_2026-02-08\standard_zscore\candidate_metrics.csv,C:\Users\Administrator\Desktop\dippa\src\results\tuning\statistical\global_single_attempt_batch\mh12\global\GLOBAL_2026-02-08\standard_zscore\best_configuration.json
phase2.v1,global_single_attempt_batch,standard_zscore__threshold_2p500,standard_zscore__threshold_2p500,tuning,standard_zscore,GLOBAL,global,ok,,897.3579631000757,8902472,985100,2474341,0.484486705986327,0.7203618543224868,0.5793079699598985,coarse,1,0.5793079699598985,0.8083646186896963,0.1666666666666666,0.9141244543701148,0.0,0.5478446852992958,0.0,0.8086590193888945,0.0,0.653178527209964,0.0,0.8652694146311016,0.0,0.8500873565931293,0.0,0.3366514209227334,0.0,0.5143351358342022,0.0,0.4069433363764123,0.0,0.675586761493084,0.0,2.5,mh12,global,GLOBAL_2026-02-08,C:\Users\Administrator\Desktop\dippa\src\results\tuning\statistical\global_single_attempt_batch\mh12\global\GLOBAL_2026-02-08\standard_zscore,C:\Users\Administrator\Desktop\dippa\src\results\tuning\statistical\global_single_attempt_batch\mh12\global\GLOBAL_2026-02-08\standard_zscore\candidate_metrics.csv,C:\Users\Administrator\Desktop\dippa\src\results\tuning\statistical\global_single_attempt_batch\mh12\global\GLOBAL_2026-02-08\standard_zscore\best_configuration.json
