schema_version,sweep_id,run_id,candidate_id,experiment_family,detector_family,dataset_name,dataset_granularity,status,error,stage,training_time_sec,n_train,n_eval_prices,n_eval_products,attempt_count,combined_precision,combined_recall,combined_f1,weighted_f1_mean,rank_score,default_distance,new_prices_accuracy_mean,new_prices_accuracy_std,new_prices_precision_mean,new_prices_precision_std,new_prices_recall_mean,new_prices_recall_std,new_prices_f1_mean,new_prices_f1_std,new_prices_g_mean_mean,new_prices_g_mean_std,new_products_accuracy_mean,new_products_accuracy_std,new_products_precision_mean,new_products_precision_std,new_products_recall_mean,new_products_recall_std,new_products_f1_mean,new_products_f1_std,new_products_g_mean_mean,new_products_g_mean_std,threshold,w,mh_level,granularity,scope_id,family_output_dir,cache_snapshot_path
phase2.v1,no_avg_hybrid_weighted_single_attempt_batch,hybrid_weighted__threshold_5p000__w_0p250,hybrid_weighted__threshold_5p000__w_0p250,tuning,hybrid_weighted,COMPETITOR_2_COUNTRY_1,by_competitor,ok,,coarse,100.69710290012881,592713,37076,157206,1,0.26293915571504856,0.7657303080411104,0.3914233578304769,0.3914233578304769,0.7634947334027775,0.425,0.767531556802244,0.0,0.2693463561232156,0.0,0.7736714324251416,0.0,0.3995820271682341,0.0,0.7702528992052305,0.0,0.7481457450733433,0.0,0.24798902142932544,0.0,0.7472010178117048,0.0,0.37238646270904335,0.0,0.7477256798637206,0.0,5.0,0.25,mh30,by_competitor,COUNTRY_1/B2C/COMPETITOR_2_COUNTRY_1_2026-02-08,C:\Users\Administrator\Desktop\dippa\src\results\tuning\statistical\no_avg_hybrid_weighted_single_attempt_batch\mh30\by_competitor\COUNTRY_1_B2C_COMPETITOR_2_COUNTRY_1_2026-02-08\hybrid_weighted,C:\Users\Administrator\Desktop\dippa\src\artifacts\cache\statistical_tuning\mh30\by_competitor\COUNTRY_1_B2C_COMPETITOR_2_COUNTRY_1_2026-02-08\template_cache.joblib
phase2.v1,no_avg_hybrid_weighted_single_attempt_batch,hybrid_weighted__threshold_4p000__w_0p250,hybrid_weighted__threshold_4p000__w_0p250,tuning,hybrid_weighted,COMPETITOR_3_COUNTRY_1,by_competitor,ok,,coarse,0.049542699940502644,144,8,32,1,1.0,0.8999999999999999,0.94,0.94,0.9449489742783177,0.325,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.96875,0.0,1.0,0.0,0.6666666666666666,0.0,0.8,0.0,0.816496580927726,0.0,4.0,0.25,mh30,by_competitor,COUNTRY_1/B2C/COMPETITOR_3_COUNTRY_1_2026-02-08,C:\Users\Administrator\Desktop\dippa\src\results\tuning\statistical\no_avg_hybrid_weighted_single_attempt_batch\mh30\by_competitor\COUNTRY_1_B2C_COMPETITOR_3_COUNTRY_1_2026-02-08\hybrid_weighted,C:\Users\Administrator\Desktop\dippa\src\artifacts\cache\statistical_tuning\mh30\by_competitor\COUNTRY_1_B2C_COMPETITOR_3_COUNTRY_1_2026-02-08\template_cache.joblib
phase2.v1,no_avg_hybrid_weighted_single_attempt_batch,hybrid_weighted__threshold_4p000__w_0p250,hybrid_weighted__threshold_4p000__w_0p250,tuning,hybrid_weighted,COMPETITOR_1_COUNTRY_2,by_competitor,ok,,coarse,40.35175329982303,233041,14588,62215,1,0.32369550105709216,0.7804082437709875,0.4575799806269653,0.4575799806269653,0.7992272837425312,0.325,0.818755141211955,0.0,0.3324858757062147,0.0,0.8072702331961591,0.0,0.47098839535814324,0.0,0.8136253341516739,0.0,0.8068311500442016,0.0,0.30318462687580633,0.0,0.7177302684455875,0.0,0.42629367958755016,0.0,0.7656318327878647,0.0,4.0,0.25,mh30,by_competitor,COUNTRY_2/B2B/COMPETITOR_1_COUNTRY_2_2026-02-08,C:\Users\Administrator\Desktop\dippa\src\results\tuning\statistical\no_avg_hybrid_weighted_single_attempt_batch\mh30\by_competitor\COUNTRY_2_B2B_COMPETITOR_1_COUNTRY_2_2026-02-08\hybrid_weighted,C:\Users\Administrator\Desktop\dippa\src\artifacts\cache\statistical_tuning\mh30\by_competitor\COUNTRY_2_B2B_COMPETITOR_1_COUNTRY_2_2026-02-08\template_cache.joblib
phase2.v1,no_avg_hybrid_weighted_single_attempt_batch,hybrid_weighted__threshold_5p000__w_0p250,hybrid_weighted__threshold_5p000__w_0p250,tuning,hybrid_weighted,COMPETITOR_2_COUNTRY_2,by_competitor,ok,,coarse,74.44829219998792,427613,26804,113837,1,0.2872149640560473,0.7800193696806313,0.41980713938160746,0.41980713938160746,0.7822427022272844,0.425,0.7915236531860916,0.0,0.2977746870653686,0.0,0.7988805970149254,0.0,0.4338399189463019,0.0,0.7947829649462481,0.0,0.7669123395732494,0.0,0.26257561036763094,0.0,0.7360098392339454,0.0,0.3870639870639871,0.0,0.7529820892163693,0.0,5.0,0.25,mh30,by_competitor,COUNTRY_2/B2C/COMPETITOR_2_COUNTRY_2_2026-02-08,C:\Users\Administrator\Desktop\dippa\src\results\tuning\statistical\no_avg_hybrid_weighted_single_attempt_batch\mh30\by_competitor\COUNTRY_2_B2C_COMPETITOR_2_COUNTRY_2_2026-02-08\hybrid_weighted,C:\Users\Administrator\Desktop\dippa\src\artifacts\cache\statistical_tuning\mh30\by_competitor\COUNTRY_2_B2C_COMPETITOR_2_COUNTRY_2_2026-02-08\template_cache.joblib
phase2.v1,no_avg_hybrid_weighted_single_attempt_batch,hybrid_weighted__threshold_6p000__w_0p250,hybrid_weighted__threshold_6p000__w_0p250,tuning,hybrid_weighted,COMPETITOR_3_COUNTRY_2,by_competitor,ok,,coarse,0.31232669996097684,2703,154,690,1,0.4591331269349845,0.7014492753623188,0.5163321167883211,0.5163321167883211,0.7513136702625575,0.525,0.922077922077922,0.0,0.5882352941176471,0.0,0.6666666666666666,0.0,0.625,0.0,0.7956717446157404,0.0,0.5608695652173913,0.0,0.15789473684210525,0.0,0.782608695652174,0.0,0.26277372262773724,0.0,0.6478114967717974,0.0,6.0,0.25,mh30,by_competitor,COUNTRY_2/B2C/COMPETITOR_3_COUNTRY_2_2026-02-08,C:\Users\Administrator\Desktop\dippa\src\results\tuning\statistical\no_avg_hybrid_weighted_single_attempt_batch\mh30\by_competitor\COUNTRY_2_B2C_COMPETITOR_3_COUNTRY_2_2026-02-08\hybrid_weighted,C:\Users\Administrator\Desktop\dippa\src\artifacts\cache\statistical_tuning\mh30\by_competitor\COUNTRY_2_B2C_COMPETITOR_3_COUNTRY_2_2026-02-08\template_cache.joblib
phase2.v1,no_avg_hybrid_weighted_single_attempt_batch,hybrid_weighted__threshold_4p000__w_0p250,hybrid_weighted__threshold_4p000__w_0p250,tuning,hybrid_weighted,COMPETITOR_1_COUNTRY_3,by_competitor,ok,,coarse,77.00966280000284,453425,28266,120268,1,0.3437999729338591,0.7989423187717011,0.4805663881596509,0.4805663881596509,0.8140698945433184,0.325,0.8379324984079813,0.0,0.3630404245356641,0.0,0.8230714791224345,0.0,0.5038449041481642,0.0,0.8312864103383446,0.0,0.8000881364951609,0.0,0.2989055858629807,0.0,0.74264094461999,0.0,0.42624985085312017,0.0,0.7738980243549239,0.0,4.0,0.25,mh30,by_competitor,COUNTRY_3/B2B/COMPETITOR_1_COUNTRY_3_2026-02-08,C:\Users\Administrator\Desktop\dippa\src\results\tuning\statistical\no_avg_hybrid_weighted_single_attempt_batch\mh30\by_competitor\COUNTRY_3_B2B_COMPETITOR_1_COUNTRY_3_2026-02-08\hybrid_weighted,C:\Users\Administrator\Desktop\dippa\src\artifacts\cache\statistical_tuning\mh30\by_competitor\COUNTRY_3_B2B_COMPETITOR_1_COUNTRY_3_2026-02-08\template_cache.joblib
phase2.v1,no_avg_hybrid_weighted_single_attempt_batch,hybrid_weighted__threshold_4p000__w_0p250,hybrid_weighted__threshold_4p000__w_0p250,tuning,hybrid_weighted,COMPETITOR_2_COUNTRY_3,by_competitor,ok,,coarse,96.03277630009688,574102,36064,152580,1,0.29107359459533294,0.7776957681183695,0.42330474740172785,0.42330474740172785,0.7827204802024528,0.325,0.8015472493345164,0.0,0.3088599418667241,0.0,0.795618413754853,0.0,0.44497867390461415,0.0,0.7989053809243475,0.0,0.7523200943767204,0.0,0.2495721176287537,0.0,0.7358762616332416,0.0,0.37273225222832673,0.0,0.7449557118513653,0.0,4.0,0.25,mh30,by_competitor,COUNTRY_3/B2C/COMPETITOR_2_COUNTRY_3_2026-02-08,C:\Users\Administrator\Desktop\dippa\src\results\tuning\statistical\no_avg_hybrid_weighted_single_attempt_batch\mh30\by_competitor\COUNTRY_3_B2C_COMPETITOR_2_COUNTRY_3_2026-02-08\hybrid_weighted,C:\Users\Administrator\Desktop\dippa\src\artifacts\cache\statistical_tuning\mh30\by_competitor\COUNTRY_3_B2C_COMPETITOR_2_COUNTRY_3_2026-02-08\template_cache.joblib
phase2.v1,no_avg_hybrid_weighted_single_attempt_batch,hybrid_weighted__threshold_6p000__w_0p750,hybrid_weighted__threshold_6p000__w_0p750,tuning,hybrid_weighted,COMPETITOR_3_COUNTRY_3,by_competitor,ok,,coarse,0.3932982999831438,2199,136,679,1,0.7358277591973245,0.8924225028702641,0.7776279497395036,0.7776279497395036,0.9112686991617068,0.525,0.9852941176470589,0.0,0.9230769230769231,0.0,0.9230769230769231,0.0,0.9230769230769231,0.0,0.9568553875301133,0.0,0.792341678939617,0.0,0.29891304347826086,0.0,0.8208955223880597,0.0,0.43824701195219123,0.0,0.8048997596354249,0.0,6.0,0.75,mh30,by_competitor,COUNTRY_3/B2C/COMPETITOR_3_COUNTRY_3_2026-02-08,C:\Users\Administrator\Desktop\dippa\src\results\tuning\statistical\no_avg_hybrid_weighted_single_attempt_batch\mh30\by_competitor\COUNTRY_3_B2C_COMPETITOR_3_COUNTRY_3_2026-02-08\hybrid_weighted,C:\Users\Administrator\Desktop\dippa\src\artifacts\cache\statistical_tuning\mh30\by_competitor\COUNTRY_3_B2C_COMPETITOR_3_COUNTRY_3_2026-02-08\template_cache.joblib
phase2.v1,no_avg_hybrid_weighted_single_attempt_batch,hybrid_weighted__threshold_6p000__w_0p250,hybrid_weighted__threshold_6p000__w_0p250,tuning,hybrid_weighted,COMPETITOR_1_COUNTRY_4,by_competitor,ok,,coarse,19.82375800004229,114134,7112,30173,1,0.30926433857539315,0.8489167572224343,0.45302207315182697,0.45302207315182697,0.8173703119585137,0.525,0.8111642294713161,0.0,0.33191489361702126,0.0,0.8776371308016878,0.0,0.4816673099189502,0.0,0.8398974649309029,0.0,0.7514665429357372,0.0,0.2564130434782609,0.0,0.7819025522041764,0.0,0.3861831873618728,0.0,0.7648069550229389,0.0,6.0,0.25,mh30,by_competitor,COUNTRY_4/B2B/COMPETITOR_1_COUNTRY_4_2026-02-08,C:\Users\Administrator\Desktop\dippa\src\results\tuning\statistical\no_avg_hybrid_weighted_single_attempt_batch\mh30\by_competitor\COUNTRY_4_B2B_COMPETITOR_1_COUNTRY_4_2026-02-08\hybrid_weighted,C:\Users\Administrator\Desktop\dippa\src\artifacts\cache\statistical_tuning\mh30\by_competitor\COUNTRY_4_B2B_COMPETITOR_1_COUNTRY_4_2026-02-08\template_cache.joblib
phase2.v1,no_avg_hybrid_weighted_single_attempt_batch,hybrid_weighted__threshold_6p000__w_0p250,hybrid_weighted__threshold_6p000__w_0p250,tuning,hybrid_weighted,COMPETITOR_2_COUNTRY_4,by_competitor,ok,,coarse,106.13568950002082,607076,37938,161074,1,0.3152629432361458,0.8069202823701521,0.45286749505009877,0.45286749505009877,0.8046914958270719,0.525,0.8216827455321841,0.0,0.33983617158870444,0.0,0.8312681254943317,0.0,0.4824420472802387,0.0,0.8259258728306528,0.0,0.7592038441958354,0.0,0.25792541041350897,0.0,0.7501086484137331,0.0,0.3838602065131057,0.0,0.75514461615205,0.0,6.0,0.25,mh30,by_competitor,COUNTRY_4/B2C/COMPETITOR_2_COUNTRY_4_2026-02-08,C:\Users\Administrator\Desktop\dippa\src\results\tuning\statistical\no_avg_hybrid_weighted_single_attempt_batch\mh30\by_competitor\COUNTRY_4_B2C_COMPETITOR_2_COUNTRY_4_2026-02-08\hybrid_weighted,C:\Users\Administrator\Desktop\dippa\src\artifacts\cache\statistical_tuning\mh30\by_competitor\COUNTRY_4_B2C_COMPETITOR_2_COUNTRY_4_2026-02-08\template_cache.joblib
phase2.v1,no_avg_hybrid_weighted_single_attempt_batch,hybrid_weighted__threshold_6p000__w_0p250,hybrid_weighted__threshold_6p000__w_0p250,tuning,hybrid_weighted,COUNTRY_1,by_country,ok,,coarse,106.84840800007805,622159,38936,165168,1,0.2753938948479787,0.7386378321106802,0.40119247559112026,0.40119247559112026,0.7609366561662684,0.525,0.7837990548592562,0.0,0.28171731789676796,0.0,0.7500642178268687,0.0,0.4095946135502876,0.0,0.7685770103043469,0.0,0.7692410152087571,0.0,0.2606392410674705,0.0,0.7119762654395737,0.0,0.38158748701972994,0.0,0.7431091631774185,0.0,6.0,0.25,mh30,by_country,COUNTRY_1/COUNTRY_1_2026-02-08,C:\Users\Administrator\Desktop\dippa\src\results\tuning\statistical\no_avg_hybrid_weighted_single_attempt_batch\mh30\by_country\COUNTRY_1_COUNTRY_1_2026-02-08\hybrid_weighted,C:\Users\Administrator\Desktop\dippa\src\artifacts\cache\statistical_tuning\mh30\by_country\COUNTRY_1_COUNTRY_1_2026-02-08\template_cache.joblib
phase2.v1,no_avg_hybrid_weighted_single_attempt_batch,hybrid_weighted__threshold_4p000__w_0p250,hybrid_weighted__threshold_4p000__w_0p250,tuning,hybrid_weighted,COUNTRY_2,by_country,ok,,coarse,113.01889090007171,664044,41548,176053,1,0.279370955454342,0.7901660181287951,0.4127943847911306,0.4127943847911306,0.7816038363754505,0.325,0.7806392606142293,0.0,0.2889720898570456,0.0,0.8175252768415985,0.0,0.4270086759713316,0.0,0.796770017672165,0.0,0.7626169392171676,0.0,0.25696830851470026,0.0,0.7263277477989207,0.0,0.37962770537066176,0.0,0.7462160800164499,0.0,4.0,0.25,mh30,by_country,COUNTRY_2/COUNTRY_2_2026-02-08,C:\Users\Administrator\Desktop\dippa\src\results\tuning\statistical\no_avg_hybrid_weighted_single_attempt_batch\mh30\by_country\COUNTRY_2_COUNTRY_2_2026-02-08\hybrid_weighted,C:\Users\Administrator\Desktop\dippa\src\artifacts\cache\statistical_tuning\mh30\by_country\COUNTRY_2_COUNTRY_2_2026-02-08\template_cache.joblib
phase2.v1,no_avg_hybrid_weighted_single_attempt_batch,hybrid_weighted__threshold_4p000__w_0p250,hybrid_weighted__threshold_4p000__w_0p250,tuning,hybrid_weighted,COUNTRY_3,by_country,ok,,coarse,174.7594562000595,1029321,64470,273928,1,0.3073499800969004,0.7731962485222788,0.43967242304827325,0.43967242304827325,0.7890167110183411,0.325,0.8141306033814177,0.0,0.32454361054766734,0.0,0.7941678299984489,0.0,0.46078387256446024,0.0,0.8051818844917408,0.0,0.7738347302940919,0.0,0.26723150904511106,0.0,0.724262558411215,0.0,0.39041237417717034,0.0,0.7512979729137421,0.0,4.0,0.25,mh30,by_country,COUNTRY_3/COUNTRY_3_2026-02-08,C:\Users\Administrator\Desktop\dippa\src\results\tuning\statistical\no_avg_hybrid_weighted_single_attempt_batch\mh30\by_country\COUNTRY_3_COUNTRY_3_2026-02-08\hybrid_weighted,C:\Users\Administrator\Desktop\dippa\src\artifacts\cache\statistical_tuning\mh30\by_country\COUNTRY_3_COUNTRY_3_2026-02-08\template_cache.joblib
phase2.v1,no_avg_hybrid_weighted_single_attempt_batch,hybrid_weighted__threshold_6p000__w_0p250,hybrid_weighted__threshold_6p000__w_0p250,tuning,hybrid_weighted,COUNTRY_4,by_country,ok,,coarse,126.47601409978233,720717,45050,191740,1,0.31110124913610343,0.8029232554211463,0.4479897529013956,0.4479897529013956,0.8015012647300876,0.525,0.8173362930077691,0.0,0.33276450511945393,0.0,0.8224195338512763,0.0,0.4738154613466335,0.0,0.819590645877674,0.0,0.7607854386147909,0.0,0.260553651841619,0.0,0.7574319390841765,0.0,0.38772976652917385,0.0,0.7592927087190531,0.0,6.0,0.25,mh30,by_country,COUNTRY_4/COUNTRY_4_2026-02-08,C:\Users\Administrator\Desktop\dippa\src\results\tuning\statistical\no_avg_hybrid_weighted_single_attempt_batch\mh30\by_country\COUNTRY_4_COUNTRY_4_2026-02-08\hybrid_weighted,C:\Users\Administrator\Desktop\dippa\src\artifacts\cache\statistical_tuning\mh30\by_country\COUNTRY_4_COUNTRY_4_2026-02-08\template_cache.joblib
phase2.v1,no_avg_hybrid_weighted_single_attempt_batch,hybrid_weighted__threshold_5p000__w_0p250,hybrid_weighted__threshold_5p000__w_0p250,tuning,hybrid_weighted,GLOBAL,global,ok,,coarse,410.9266693999525,3036982,190006,806146,1,0.3002426422413027,0.76908828008195,0.4317579747210251,0.4317579747210251,0.7843705550808031,0.425,0.8071797732703178,0.0,0.31450747775604215,0.0,0.7869473684210526,0.0,0.4494071324446582,0.0,0.7981084070664692,0.0,0.7730014166168411,0.0,0.266958026040244,0.0,0.7274170739573771,0.0,0.3905766066992147,0.0,0.7523155671142492,0.0,5.0,0.25,mh30,global,GLOBAL_2026-02-08,C:\Users\Administrator\Desktop\dippa\src\results\tuning\statistical\no_avg_hybrid_weighted_single_attempt_batch\mh30\global\GLOBAL_2026-02-08\hybrid_weighted,C:\Users\Administrator\Desktop\dippa\src\artifacts\cache\statistical_tuning\mh30\global\GLOBAL_2026-02-08\template_cache.joblib
