run_id,candidate_id,dataset_split,detector_name,accuracy,precision,recall,tnr,f1,g_mean,tp,fp,fn,tn,n_rows,n_injected,n_predicted,attempt_index,attempt_seed,threshold,stage
hybrid_avg__threshold_1p000__attempt_01,hybrid_avg__threshold_1p000,new_prices,hybrid_avg,0.5135746606334841,0.15556890338081344,0.8728935965334618,0.4736588757554688,0.2640739931541767,0.643003732172829,3626,19682,528,17712,41548,4154,23308,1,42,1.0,coarse
hybrid_avg__threshold_1p000__attempt_01,hybrid_avg__threshold_1p000,new_products,hybrid_avg,0.5263074187886603,0.14951628025912037,0.7971030957114457,0.49621957992527516,0.2518010784041055,0.6289182485117362,14033,79823,3572,78625,176053,17605,93856,1,42,1.0,coarse
hybrid_avg__threshold_2p000__attempt_01,hybrid_avg__threshold_2p000,new_prices,hybrid_avg,0.6715846731491287,0.21513896392340476,0.862782859894078,0.6503449751296999,0.3444001345313025,0.7490704222969596,3584,13075,570,24319,41548,4154,16659,1,42,2.0,coarse
hybrid_avg__threshold_2p000__attempt_01,hybrid_avg__threshold_2p000,new_products,hybrid_avg,0.652383089183371,0.1943517401912668,0.7872763419483101,0.6373952337675451,0.31174439658565667,0.7083827976566066,13860,57454,3745,100994,176053,17605,71314,1,42,2.0,coarse
hybrid_avg__threshold_3p000__attempt_01,hybrid_avg__threshold_3p000,new_prices,hybrid_avg,0.7471839799749687,0.26156503454490837,0.8384689455946076,0.7370433759426646,0.3987406983400114,0.7861221166486387,3483,9833,671,27561,41548,4154,13316,1,42,3.0,coarse
hybrid_avg__threshold_3p000__attempt_01,hybrid_avg__threshold_3p000,new_products,hybrid_avg,0.7260711263085549,0.2323573114238266,0.7550127804600966,0.7228554478440876,0.3553535623579735,0.7387591634270894,13292,43913,4313,114535,176053,17605,57205,1,42,3.0,coarse
hybrid_avg__threshold_4p000__attempt_01,hybrid_avg__threshold_4p000,new_prices,hybrid_avg,0.78480311928372,0.2921045774342048,0.8095811266249399,0.782050596352356,0.4293100146805388,0.7956968033570616,3363,8150,791,29244,41548,4154,11513,1,42,4.0,coarse
hybrid_avg__threshold_4p000__attempt_01,hybrid_avg__threshold_4p000,new_products,hybrid_avg,0.7654626731722833,0.2586607433974568,0.7209883555808009,0.7704041704533979,0.38073098669706196,0.7452868145806595,12693,36379,4912,122069,176053,17605,49072,1,42,4.0,coarse
hybrid_avg__threshold_5p000__attempt_01,hybrid_avg__threshold_5p000,new_prices,hybrid_avg,0.8103639164340041,0.31655668275386584,0.7737120847376023,0.8144354709311654,0.44929055706996573,0.7938126769574815,3214,6939,940,30455,41548,4154,10153,1,42,5.0,coarse
hybrid_avg__threshold_5p000__attempt_01,hybrid_avg__threshold_5p000,new_products,hybrid_avg,0.7885920717056796,0.27639199233891193,0.6885543879579665,0.7997071594466323,0.3944486927094349,0.7420524736960182,12122,31736,5483,126712,176053,17605,43858,1,42,5.0,coarse
