schema_version,sweep_id,run_id,candidate_id,experiment_family,detector_family,dataset_name,dataset_granularity,status,error,training_time_sec,n_train,n_eval_prices,n_eval_products,combined_precision,combined_recall,combined_f1,stage,attempt_count,weighted_f1_mean,rank_score,default_distance,new_prices_accuracy_mean,new_prices_accuracy_std,new_prices_precision_mean,new_prices_precision_std,new_prices_recall_mean,new_prices_recall_std,new_prices_f1_mean,new_prices_f1_std,new_prices_g_mean_mean,new_prices_g_mean_std,new_products_accuracy_mean,new_products_accuracy_std,new_products_precision_mean,new_products_precision_std,new_products_recall_mean,new_products_recall_std,new_products_f1_mean,new_products_f1_std,new_products_g_mean_mean,new_products_g_mean_std,threshold
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_avg__threshold_1p000,hybrid_avg__threshold_1p000,tuning,hybrid_avg,GLOBAL,global,ok,,638.6559081000742,4822801,357112,1295799,0.14250994199936173,0.7195170601262885,0.23784967565738688,coarse,1,0.23784967565738688,0.6104283871717061,0.2,0.5512276260668921,0.0,0.14567675055046966,0.0,0.7169779619725015,0.0,0.24215255118929396,0.0,0.618072626149474,0.0,0.5082076772709347,0.0,0.13512072204677664,0.0,0.7254416224851249,0.0,0.22780963274960375,0.0,0.5925918295569143,0.0,1.0
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_avg__threshold_2p000,hybrid_avg__threshold_2p000,tuning,hybrid_avg,GLOBAL,global,ok,,692.5203615999781,4822801,357112,1295799,0.1955631520701389,0.7032793077111729,0.3056899726012648,coarse,1,0.3056899726012648,0.6891575175880336,0.0,0.6990439974013755,0.0,0.2060009176717357,0.0,0.7040407717510011,0.0,0.31873934292179845,0.0,0.7012592932865833,0.0,0.6305669320627659,0.0,0.17120836566641304,0.0,0.7015025582849073,0.0,0.275241441853353,0.0,0.6609200409580841,0.0,2.0
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_avg__threshold_3p000,hybrid_avg__threshold_3p000,tuning,hybrid_avg,GLOBAL,global,ok,,730.9822704999242,4822801,357112,1295799,0.23852994767653538,0.6786115324948236,0.35254329096661874,coarse,1,0.35254329096661874,0.7166119409957369,0.2,0.7658829722888058,0.0,0.2520372345382441,0.0,0.681610708185153,0.0,0.36800012094823414,0.0,0.7269224959706653,0.0,0.7098940499259531,0.0,0.20701294499921502,0.0,0.6716134558840553,0.0,0.31647735434284957,0.0,0.6925539793875708,0.0,3.0
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_avg__threshold_4p000,hybrid_avg__threshold_4p000,tuning,hybrid_avg,GLOBAL,global,ok,,754.8062444000971,4822801,357112,1295799,0.2684080037551341,0.6516313608971396,0.3796777344088441,coarse,1,0.3796777344088441,0.7221883796709759,0.4,0.8005667689688389,0.0,0.28444644092901283,0.0,0.6560723586569964,0.0,0.39683937736072766,0.0,0.7319582375833021,0.0,0.7506318495383929,0.0,0.23098498368275042,0.0,0.6412690327908072,0.0,0.3396339008544493,0.0,0.6993920445422149,0.0,4.0
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_avg__threshold_5p000,hybrid_avg__threshold_5p000,tuning,hybrid_avg,GLOBAL,global,ok,,768.40997469984,4822801,357112,1295799,0.2938386208747077,0.6261863065680282,0.3993957678525402,coarse,1,0.3993957678525402,0.7212544311261472,0.6,0.8239291874817984,0.0,0.31217158028652026,0.0,0.6321581585505867,0.0,0.4179510677886084,0.0,0.730974303207053,0.0,0.778586802428463,0.0,0.25106171558047835,0.0,0.6122519852753918,0.0,0.3561000680017146,0.0,0.6985747296040334,0.0,5.0
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_avg__threshold_6p000,hybrid_avg__threshold_6p000,tuning,hybrid_avg,GLOBAL,global,ok,,783.7178650000133,4822801,357112,1295799,0.31267024439745555,0.6014234643136587,0.41074941386120306,coarse,1,0.41074941386120306,0.7154410294156147,0.8,0.839176504850019,0.0,0.3332309629470387,0.0,0.6076839069194366,0.0,0.430430212031656,0.0,0.7249720273922983,0.0,0.7956696987727263,0.0,0.2646952344484283,0.0,0.5868157649001767,0.0,0.3648275514634796,0.0,0.6932020341366867,0.0,6.0
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_avg__threshold_3p500,hybrid_avg__threshold_3p500,tuning,hybrid_avg,GLOBAL,global,ok,,743.4127080000471,4822801,357112,1295799,0.25628572962201734,0.6648073539742944,0.36946734795615677,refine,1,0.36946734795615677,0.72163015031612,0.3,0.7871116064427967,0.0,0.27110964752906974,0.0,0.6685615076587046,0.0,0.3857806503736618,0.0,0.7314635435788484,0.0,0.7352899639527427,0.0,0.2216965878388951,0.0,0.656047662044004,0.0,0.331402975648645,0.0,0.6986855660364205,0.0,3.5
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_avg__threshold_3p750,hybrid_avg__threshold_3p750,tuning,hybrid_avg,GLOBAL,global,ok,,746.0455432001036,4822801,357112,1295799,0.26271770315120435,0.6582427412692466,0.37503435354697834,refine,1,0.37503435354697834,0.7222298741558386,0.35,0.7943866350052644,0.0,0.27817771190627427,0.0,0.6622329254291395,0.0,0.3917829778422034,0.0,0.7319788142120088,0.0,0.7434663863762822,0.0,0.2266443493893745,0.0,0.6489323115628304,0.0,0.3359542301914533,0.0,0.6994823473581083,0.0,3.75
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_avg__threshold_4p250,hybrid_avg__threshold_4p250,tuning,hybrid_avg,GLOBAL,global,ok,,758.8078643998597,4822801,357112,1295799,0.27800649099699437,0.6447842950168089,0.38796885528436503,refine,1,0.38796885528436503,0.7235008751852676,0.45,0.8094239342279173,0.0,0.2946337870784234,0.0,0.6497437764274313,0.0,0.4054235866611918,0.0,0.7331070875947907,0.0,0.7619337567014637,0.0,0.2392094668069934,0.0,0.6332121717253567,0.0,0.34724114873843603,0.0,0.7010863795630475,0.0,4.25
phase2.v1,1-6coarse_grid_single_attempt_batch,hybrid_avg__threshold_4p500,hybrid_avg__threshold_4p500,tuning,hybrid_avg,GLOBAL,global,ok,,762.5127079000231,4822801,357112,1295799,0.28335022762341794,0.6384474945144355,0.3919563106951359,refine,1,0.3919563106951359,0.7228957776499639,0.5,0.814520374560362,0.0,0.30052538031261433,0.0,0.6439192405701325,0.0,0.409794434494373,0.0,0.7325921055623925,0.0,0.7679470349953966,0.0,0.24327487134862646,0.0,0.6256800870511425,0.0,0.3503340218302495,0.0,0.7002710125209641,0.0,4.5
